ID,Energy
2023-01-05 10:00:00_B_2,56.45145622040108
2023-01-05 20:00:00_B_2,60.7832852271257
2023-01-06 03:00:00_B_2,54.34515565934942
2023-01-06 04:00:00_B_2,53.90820982090803
2023-01-06 19:00:00_B_2,61.75559506288836
2023-01-07 06:00:00_B_2,56.24535304726589
2023-01-01 08:00:00_B_3,33.38998108492791
2023-01-01 15:00:00_B_3,35.54597342744942
2023-01-01 17:00:00_B_3,44.04829801436786
2023-01-01 18:00:00_B_3,47.7687287471924
2023-01-01 22:00:00_B_3,46.61612060867355
2023-01-02 00:00:00_B_3,42.97486788708295
2023-01-02 02:00:00_B_3,30.05563624407477
2023-01-02 03:00:00_B_3,26.183381885278855
2023-01-02 04:00:00_B_3,24.91660873954534
2023-01-02 09:00:00_B_3,35.604121520914866
2023-01-02 11:00:00_B_3,34.55573034287279
2023-01-02 15:00:00_B_3,35.89197039915745
2023-01-02 16:00:00_B_3,39.775405602647304
2023-01-02 22:00:00_B_3,46.282796721209664
2023-01-03 04:00:00_B_3,25.13967005546634
2023-01-03 05:00:00_B_3,25.845682857326217
2023-01-03 08:00:00_B_3,31.88892967978082
2023-01-03 20:00:00_B_3,45.03656436237294
2023-01-03 22:00:00_B_3,46.928398009906914
2023-01-04 00:00:00_B_3,43.077403657502096
2023-01-04 03:00:00_B_3,26.021171144553236
2023-01-04 05:00:00_B_3,25.743264046399446
2023-01-04 09:00:00_B_3,33.039646520350296
2023-01-04 13:00:00_B_3,32.73183036687279
2023-01-04 17:00:00_B_3,43.276310872121734
2023-01-04 20:00:00_B_3,44.284925223765185
2023-01-05 02:00:00_B_3,30.46851239749892
2023-01-05 06:00:00_B_3,27.206359934460647
2023-01-05 16:00:00_B_3,39.155596492147644
2023-01-05 23:00:00_B_3,45.87101020454742
2023-01-06 10:00:00_B_3,34.85797283826405
2023-01-06 16:00:00_B_3,39.2213986730776
2023-01-06 18:00:00_B_3,45.29201520463546
2023-01-01 04:00:00_B_4,17.98156533829329
2023-01-01 15:00:00_B_4,23.0728255349179
2023-01-01 19:00:00_B_4,28.167228498456563
2023-01-02 03:00:00_B_4,17.51491257345146
2023-01-02 05:00:00_B_4,18.832147692770537
2023-01-02 08:00:00_B_4,23.783954656604667
2023-01-02 09:00:00_B_4,24.05668945740419
2023-01-02 11:00:00_B_4,22.050146902463485
2023-01-02 13:00:00_B_4,21.45334297265584
2023-01-02 19:00:00_B_4,27.659146095472295
2023-01-03 04:00:00_B_4,17.57701056958007
2023-01-03 05:00:00_B_4,18.771726372382776
2023-01-03 08:00:00_B_4,22.42726528309416
2023-01-03 21:00:00_B_4,25.57276029888052
2023-01-04 08:00:00_B_4,21.585168570530165
2023-01-04 09:00:00_B_4,21.917430828749854
2023-01-05 20:00:00_B_4,27.093119109656413
2023-01-05 21:00:00_B_4,25.559846077229473
2023-01-06 03:00:00_B_4,17.397727966213164
2023-01-06 04:00:00_B_4,17.618700543719335
2023-01-06 17:00:00_B_4,25.05864980224886
2023-01-06 18:00:00_B_4,26.67473136241808
2023-01-06 19:00:00_B_4,28.283187506127042
2023-01-07 06:00:00_B_4,20.619203239218336
2023-01-02 09:00:00_B_5,22.030511677305658
2023-01-02 13:00:00_B_5,22.089775940729307
2023-01-02 17:00:00_B_5,22.238882758978157
2023-01-02 21:00:00_B_5,22.448090155445293
2023-01-03 13:00:00_B_5,22.03553521148011
2023-01-03 15:00:00_B_5,22.0529113263532
2023-01-03 21:00:00_B_5,22.28759431263103
2023-01-03 22:00:00_B_5,22.1261628387841
2023-01-04 01:00:00_B_5,21.751928523464972
2023-01-04 10:00:00_B_5,22.08906475079934
2023-01-04 14:00:00_B_5,22.24930729640876
2023-01-04 20:00:00_B_5,22.82302377798526
2023-01-05 00:00:00_B_5,22.067519825243185
2023-01-05 02:00:00_B_5,22.09291879163361
2023-01-05 11:00:00_B_5,22.124564947778715
2023-01-05 20:00:00_B_5,22.300824075183677
2023-01-05 21:00:00_B_5,22.173656608872097
2023-01-06 06:00:00_B_5,21.244156170565144
2023-01-06 07:00:00_B_5,21.349611195786277
2023-01-06 09:00:00_B_5,21.643226567524493
2023-01-06 18:00:00_B_5,22.012763051670973
2023-01-06 20:00:00_B_5,22.125699714134072
2023-01-07 15:00:00_B_5,21.753362325442385
2023-01-01 01:00:00_B_6,27.04016723853862
2023-01-01 02:00:00_B_6,25.201124852913594
2023-01-01 15:00:00_B_6,26.020301024202553
2023-01-02 00:00:00_B_6,28.45120283094882
2023-01-02 09:00:00_B_6,27.65766591717169
2023-01-02 11:00:00_B_6,26.104444983725756
2023-01-03 03:00:00_B_6,22.809737716122367
2023-01-03 04:00:00_B_6,22.394096222563913
2023-01-03 21:00:00_B_6,27.680079336919622
2023-01-04 01:00:00_B_6,26.72122916850486
2023-01-04 11:00:00_B_6,25.848061449729332
2023-01-04 15:00:00_B_6,26.05313314231627
2023-01-05 00:00:00_B_6,28.905157329789958
2023-01-05 02:00:00_B_6,25.333182171453743
2023-01-05 10:00:00_B_6,26.607389370291834
2023-01-05 13:00:00_B_6,25.835570839104584
2023-01-05 17:00:00_B_6,27.489748477339592
2023-01-05 18:00:00_B_6,28.54820625058105
2023-01-05 23:00:00_B_6,28.463393980749807
2023-01-06 00:00:00_B_6,27.888974949848468
2023-01-06 11:00:00_B_6,26.524253859648788
2023-01-07 09:00:00_B_6,27.414763764317193
2023-01-01 01:00:00_B_7,51.07036063032847
2023-01-01 03:00:00_B_7,49.88448109192648
2023-01-01 05:00:00_B_7,49.279824429375026
2023-01-01 11:00:00_B_7,50.21084997357902
2023-01-01 18:00:00_B_7,50.166909448539556
2023-01-01 21:00:00_B_7,51.05803242385662
2023-01-02 00:00:00_B_7,51.87860707516751
2023-01-02 06:00:00_B_7,49.441687512945514
2023-01-02 19:00:00_B_7,50.759965742413314
2023-01-03 00:00:00_B_7,51.83254564020177
2023-01-03 01:00:00_B_7,51.11906783985728
2023-01-03 05:00:00_B_7,49.38031053190378
2023-01-03 06:00:00_B_7,49.30584669643452
2023-01-03 08:00:00_B_7,49.160360778738415
2023-01-03 13:00:00_B_7,50.76759509623878
2023-01-03 16:00:00_B_7,50.48110934893908
2023-01-03 19:00:00_B_7,50.52703208545017
2023-01-04 00:00:00_B_7,51.87136400055657
2023-01-04 09:00:00_B_7,49.482124589237884
2023-01-04 13:00:00_B_7,50.84402512108277
2023-01-04 15:00:00_B_7,50.799935198330424
2023-01-04 16:00:00_B_7,50.898430398685946
2023-01-04 22:00:00_B_7,51.67584864222612
2023-01-04 23:00:00_B_7,52.054989527990685
2023-01-05 00:00:00_B_7,52.057201409070785
2023-01-05 10:00:00_B_7,49.91615339801281
2023-01-05 11:00:00_B_7,50.23732876501437
2023-01-05 12:00:00_B_7,50.595962060499964
2023-01-05 17:00:00_B_7,50.57471737908246
2023-01-05 21:00:00_B_7,51.04260295285715
2023-01-05 23:00:00_B_7,52.303130414896145
2023-01-06 09:00:00_B_7,49.368613360636594
2023-01-06 15:00:00_B_7,50.368838851285034
2023-01-01 02:00:00_B_8,29.514321924481244
2023-01-01 03:00:00_B_8,29.326942354912127
2023-01-01 06:00:00_B_8,29.210227306820013
2023-01-01 07:00:00_B_8,29.36837957177915
2023-01-01 09:00:00_B_8,29.54879508670081
2023-01-01 23:00:00_B_8,30.703874896004095
2023-01-02 13:00:00_B_8,29.927585771476526
2023-01-02 14:00:00_B_8,30.07289606689521
2023-01-02 15:00:00_B_8,30.22123752587751
2023-01-03 03:00:00_B_8,30.033890496357376
2023-01-03 08:00:00_B_8,30.31885713260512
2023-01-03 11:00:00_B_8,30.433448194907072
2023-01-03 13:00:00_B_8,30.455328788833747
2023-01-04 02:00:00_B_8,32.128063814494816
2023-01-04 07:00:00_B_8,30.34785857699685
2023-01-04 08:00:00_B_8,30.494789231662914
2023-01-04 14:00:00_B_8,31.121263736310095
2023-01-04 23:00:00_B_8,31.87304698576506
2023-01-05 09:00:00_B_8,30.53045340672865
2023-01-05 23:00:00_B_8,31.060384605860946
2023-01-06 02:00:00_B_8,30.42677250921447
2023-01-06 03:00:00_B_8,30.152398085101122
2023-01-06 10:00:00_B_8,30.287058170215968
2023-01-06 14:00:00_B_8,30.364330780389636
2023-01-06 19:00:00_B_8,30.71571485533922
2023-01-06 20:00:00_B_8,30.846399543443184
2023-01-06 23:00:00_B_8,31.45544107340061
2023-01-07 02:00:00_B_8,30.396090155340413
2023-01-07 05:00:00_B_8,29.849839045208444
2023-01-01 01:00:00_B_9,12.864851082175552
2023-01-01 08:00:00_B_9,16.092998060806895
2023-01-01 09:00:00_B_9,16.34598446094804
2023-01-01 19:00:00_B_9,17.057015351382482
2023-01-01 21:00:00_B_9,16.83334878782692
2023-01-01 22:00:00_B_9,17.26517719386652
2023-01-02 07:00:00_B_9,14.974097163981781
2023-01-02 08:00:00_B_9,16.061354726626817
2023-01-02 12:00:00_B_9,17.094135176552246
2023-01-03 01:00:00_B_9,12.85878126363662
2023-01-03 15:00:00_B_9,16.959066086819753
2023-01-03 18:00:00_B_9,17.498159179635604
2023-01-03 21:00:00_B_9,16.881688129087944
2023-01-03 23:00:00_B_9,17.319455104546122
2023-01-04 07:00:00_B_9,14.887597977956213
2023-01-04 08:00:00_B_9,15.987544203081647
2023-01-04 09:00:00_B_9,16.231710129095077
2023-01-04 11:00:00_B_9,16.742194828833032
2023-01-04 15:00:00_B_9,16.847819525824466
2023-01-05 07:00:00_B_9,14.827685042623859
2023-01-05 10:00:00_B_9,16.258794113741427
2023-01-05 12:00:00_B_9,16.8808726486846
2023-01-05 18:00:00_B_9,17.116264317061276
2023-01-06 05:00:00_B_9,10.272440888821729
2023-01-06 12:00:00_B_9,16.707540554007203
2023-01-06 13:00:00_B_9,16.692738813498046
2023-01-01 03:00:00_B_10,30.09793496005207
2023-01-01 08:00:00_B_10,30.667482550319306
2023-01-01 13:00:00_B_10,32.0810860400256
2023-01-01 20:00:00_B_10,31.111303918817853
2023-01-01 21:00:00_B_10,30.936851952819243
2023-01-03 07:00:00_B_10,30.612501227679285
2023-01-03 14:00:00_B_10,32.65794672296301
2023-01-03 20:00:00_B_10,31.817949010307476
2023-01-03 22:00:00_B_10,31.394366293673944
2023-01-03 23:00:00_B_10,31.158940811301534
2023-01-04 06:00:00_B_10,30.918433395934628
2023-01-04 11:00:00_B_10,32.55758300830137
2023-01-04 15:00:00_B_10,33.21959321938041
2023-01-04 16:00:00_B_10,33.38351906923732
2023-01-04 17:00:00_B_10,32.888190378749734
2023-01-04 21:00:00_B_10,31.970370072798328
2023-01-05 02:00:00_B_10,30.735447321242685
2023-01-05 05:00:00_B_10,30.622073683206747
2023-01-05 06:00:00_B_10,30.65834394893183
2023-01-05 09:00:00_B_10,31.426628324865426
2023-01-05 19:00:00_B_10,31.404627921965616
2023-01-05 22:00:00_B_10,30.832625102767643
2023-01-05 23:00:00_B_10,30.602070554740642
2023-01-06 11:00:00_B_10,31.37790024475598
2023-01-06 14:00:00_B_10,31.83416463485984
2023-01-06 17:00:00_B_10,31.47095398378213
2023-01-07 23:00:00_B_10,30.040495443729412
2023-01-01 02:00:00_B_11,9.33679085441693
2023-01-01 04:00:00_B_11,8.024900362247456
2023-01-01 08:00:00_B_11,15.331118035119959
2023-01-01 09:00:00_B_11,15.65275023089139
2023-01-01 11:00:00_B_11,16.009351602015297
2023-01-01 15:00:00_B_11,16.08210184710463
2023-01-01 19:00:00_B_11,16.03676848422137
2023-01-01 21:00:00_B_11,16.21468152176005
2023-01-02 04:00:00_B_11,8.10249493515212
2023-01-02 05:00:00_B_11,10.254685272340065
2023-01-02 14:00:00_B_11,16.202039791005596
2023-01-02 21:00:00_B_11,16.280874331284963
2023-01-02 22:00:00_B_11,16.683758760809265
2023-01-03 00:00:00_B_11,14.747350534672034
2023-01-03 03:00:00_B_11,7.760110744927367
2023-01-03 04:00:00_B_11,8.181298509351635
2023-01-03 09:00:00_B_11,15.84164975203575
2023-01-03 12:00:00_B_11,16.487332509232413
2023-01-03 13:00:00_B_11,16.523111976171528
2023-01-03 14:00:00_B_11,16.330394718774823
2023-01-03 18:00:00_B_11,16.478596628382835
2023-01-03 22:00:00_B_11,16.995698149662605
2023-01-03 23:00:00_B_11,16.713602086556662
2023-01-04 05:00:00_B_11,10.375709405975645
2023-01-04 07:00:00_B_11,14.486918348765562
2023-01-04 16:00:00_B_11,16.626359522583186
2023-01-04 19:00:00_B_11,16.281838447684297
2023-01-05 16:00:00_B_11,16.20984772832717
2023-01-05 17:00:00_B_11,16.26605615519941
2023-01-06 14:00:00_B_11,15.740128956025348
2023-01-06 21:00:00_B_11,15.651134650104735
2023-01-07 19:00:00_B_11,15.145549904981939
2023-01-01 05:00:00_B_12,7.043468143309387
2023-01-01 06:00:00_B_12,7.555799809090243
2023-01-01 22:00:00_B_12,16.063776004554622
2023-01-02 05:00:00_B_12,7.3069308628948475
2023-01-02 06:00:00_B_12,7.818454493735804
2023-01-03 04:00:00_B_12,8.006496017858655
2023-01-03 06:00:00_B_12,8.08100876396519
2023-01-03 07:00:00_B_12,12.63448904841314
2023-01-03 14:00:00_B_12,16.64149179778618
2023-01-03 17:00:00_B_12,16.587896131025367
2023-01-03 20:00:00_B_12,17.043124225279442
2023-01-04 01:00:00_B_12,14.29418493947805
2023-01-04 12:00:00_B_12,16.45896344274691
2023-01-04 21:00:00_B_12,17.593426085122335
2023-01-05 06:00:00_B_12,8.436627846576332
2023-01-05 09:00:00_B_12,16.266442499707797
2023-01-05 12:00:00_B_12,16.412337735766407
2023-01-06 01:00:00_B_12,14.35113241197582
2023-01-06 02:00:00_B_12,10.407753398157872
2023-01-06 06:00:00_B_12,8.44626935567042
2023-01-06 11:00:00_B_12,16.698388426358818
2023-01-06 16:00:00_B_12,16.831244902061176
2023-01-06 19:00:00_B_12,16.61780493286624
2023-01-06 22:00:00_B_12,16.802912064998203
2023-01-07 02:00:00_B_12,10.410359020009086
2023-01-07 23:00:00_B_12,16.08636794430185
2023-01-01 01:00:00_B_13,25.317285903526976
2023-01-01 02:00:00_B_13,22.859866160999783
2023-01-01 03:00:00_B_13,21.132800752197035
2023-01-01 04:00:00_B_13,20.825531791463437
2023-01-01 05:00:00_B_13,21.996556735648014
2023-01-01 06:00:00_B_13,24.045206600237353
2023-01-01 07:00:00_B_13,26.124384231907584
2023-01-01 08:00:00_B_13,27.6620584540882
2023-01-01 09:00:00_B_13,28.598352241590064
2023-01-01 10:00:00_B_13,29.21613052352564
2023-01-01 11:00:00_B_13,29.786055477127523
2023-01-01 12:00:00_B_13,30.355137980065347
2023-01-01 13:00:00_B_13,30.813176619486665
2023-01-01 14:00:00_B_13,31.09121462201521
2023-01-01 15:00:00_B_13,31.253945113940667
2023-01-01 16:00:00_B_13,31.40645961684448
2023-01-01 17:00:00_B_13,31.552769960185902
2023-01-01 18:00:00_B_13,31.584861813674113
2023-01-01 19:00:00_B_13,31.414175940480504
2023-01-01 20:00:00_B_13,31.077569768521204
2023-01-01 21:00:00_B_13,30.666047528091784
2023-01-01 22:00:00_B_13,30.131503535540144
2023-01-01 23:00:00_B_13,29.20201600759042
2023-01-02 00:00:00_B_13,27.571214179401075
2023-01-02 01:00:00_B_13,25.255662974011855
2023-01-02 02:00:00_B_13,22.79824323245453
2023-01-02 03:00:00_B_13,21.071177824437136
2023-01-02 04:00:00_B_13,20.76390886448757
2023-01-02 05:00:00_B_13,21.935246742010797
2023-01-02 06:00:00_B_13,23.98420953998595
2023-01-02 07:00:00_B_13,26.063700105533663
2023-01-02 08:00:00_B_13,27.60168726168342
2023-01-02 09:00:00_B_13,28.538293982989565
2023-01-02 10:00:00_B_13,29.156678121963537
2023-01-02 11:00:00_B_13,29.727208932624823
2023-01-02 12:00:00_B_13,30.29689729260296
2023-01-02 13:00:00_B_13,30.755541787508612
2023-01-02 14:00:00_B_13,31.03418564557736
2023-01-02 15:00:00_B_13,31.20002955542008
2023-01-02 16:00:00_B_13,31.355657476272512
2023-01-02 17:00:00_B_13,31.50508123755499
2023-01-02 18:00:00_B_13,31.540286509507418
2023-01-02 19:00:00_B_13,31.3727140547838
2023-01-02 20:00:00_B_13,31.039221301282886
2023-01-02 21:00:00_B_13,30.631222090980426
2023-01-02 22:00:00_B_13,30.10020112848823
2023-01-02 23:00:00_B_13,29.174236630376605
2023-01-03 00:00:00_B_13,27.546957831976425
2023-01-03 01:00:00_B_13,25.234929656383223
2023-01-03 02:00:00_B_13,22.78103408460953
2023-01-03 03:00:00_B_13,21.057492846415453
2023-01-03 04:00:00_B_13,20.753748056260843
2023-01-03 05:00:00_B_13,21.9282971710178
2023-01-03 06:00:00_B_13,23.980471206207195
2023-01-03 07:00:00_B_13,26.06317312476852
2023-01-03 08:00:00_B_13,27.604371633860612
2023-01-03 09:00:00_B_13,28.54418970824069
2023-01-03 10:00:00_B_13,29.165492277111678
2023-01-03 11:00:00_B_13,29.738941517565756
2023-01-03 12:00:00_B_13,30.311548307402777
2023-01-03 13:00:00_B_13,30.773111231907702
2023-01-03 14:00:00_B_13,31.054673519513788
2023-01-03 15:00:00_B_13,31.220928296488946
2023-01-03 16:00:00_B_13,31.37696708447611
2023-01-03 17:00:00_B_13,31.526801712881618
2023-01-03 18:00:00_B_13,31.562417851186602
2023-01-03 19:00:00_B_13,31.395256262812705
2023-01-03 20:00:00_B_13,31.06217437564067
2023-01-03 21:00:00_B_13,30.654176420061237
2023-01-03 22:00:00_B_13,30.123156712281364
2023-01-03 23:00:00_B_13,29.197193468307816
2023-01-04 00:00:00_B_13,27.569915924104205
2023-01-04 01:00:00_B_13,25.257889002845584
2023-01-04 02:00:00_B_13,22.803993545156082
2023-01-04 03:00:00_B_13,21.08045242121706
2023-01-04 04:00:00_B_13,20.776707745149324
2023-01-04 05:00:00_B_13,21.95125697398574
2023-01-04 06:00:00_B_13,24.0034311231923
2023-01-04 07:00:00_B_13,26.086133040018773
2023-01-04 08:00:00_B_13,27.627331547325166
2023-01-04 09:00:00_B_13,28.567149619924617
2023-01-04 10:00:00_B_13,29.188452276944286
2023-01-04 11:00:00_B_13,29.761901605575147
2023-01-04 12:00:00_B_13,30.334508483552654
2023-01-04 13:00:00_B_13,30.79607149646659
2023-01-04 14:00:00_B_13,31.077633872558607
2023-01-04 15:00:00_B_13,31.243888736937514
2023-01-04 16:00:00_B_13,31.39992761232682
2023-01-04 17:00:00_B_13,31.549762328139774
2023-01-04 18:00:00_B_13,31.585378554679522
2023-01-04 19:00:00_B_13,31.418217054464588
2023-01-04 21:00:00_B_13,30.677140044765036
2023-01-04 23:00:00_B_13,29.220159926601198
2023-01-05 00:00:00_B_13,27.592883799452178
2023-01-05 02:00:00_B_13,22.8269679964866
2023-01-05 03:00:00_B_13,21.103432031452
2023-01-05 04:00:00_B_13,20.799692514450072
2023-01-05 05:00:00_B_13,21.97424690243067
2023-01-05 06:00:00_B_13,24.02642621068091
2023-01-05 07:00:00_B_13,26.109150275203934
2023-01-05 08:00:00_B_13,27.650370930282655
2023-01-05 09:00:00_B_13,28.590211150551117
2023-01-05 10:00:00_B_13,29.21153586531274
2023-01-05 11:00:00_B_13,29.785007251736314
2023-01-05 12:00:00_B_13,30.35770595519652
2023-01-05 13:00:00_B_13,30.81936079362062
2023-01-05 16:00:00_B_13,31.423492388007418
2023-01-05 17:00:00_B_13,31.573418930381507
2023-01-05 18:00:00_B_13,31.60943660950542
2023-01-05 19:00:00_B_13,31.44267656194094
2023-01-05 22:00:00_B_13,30.17178163389248
2023-01-05 23:00:00_B_13,29.246221315613333
2023-01-06 00:00:00_B_13,27.6193466970953
2023-01-06 01:00:00_B_13,25.30772270137784
2023-01-06 02:00:00_B_13,22.854230169451228
2023-01-06 03:00:00_B_13,21.131091971152735
2023-01-06 04:00:00_B_13,20.827757038752218
2023-01-06 05:00:00_B_13,22.002716011219068
2023-01-06 06:00:00_B_13,24.055299904151575
2023-01-06 08:00:00_B_13,27.680019815680875
2023-01-06 09:00:00_B_13,28.620247631979314
2023-01-06 10:00:00_B_13,29.24203239693684
2023-01-06 11:00:00_B_13,29.815963833507944
2023-01-06 12:00:00_B_13,30.38905281941401
2023-01-06 13:00:00_B_13,30.851097940288703
2023-01-06 14:00:00_B_13,31.13314242434152
2023-01-06 16:00:00_B_13,31.462620117481332
2023-01-06 17:00:00_B_13,31.616046810030138
2023-01-06 18:00:00_B_13,31.65525501322567
2023-01-06 19:00:00_B_13,31.491685489758197
2023-01-06 20:00:00_B_13,31.162195667472318
2023-01-06 21:00:00_B_13,30.757789776810643
2023-01-06 22:00:00_B_13,30.230362133949974
2023-01-06 23:00:00_B_13,29.307990955375477
2023-01-07 02:00:00_B_13,22.925567228421087
2023-01-07 05:00:00_B_13,22.083606853803868
2023-01-07 09:00:00_B_13,28.71386776209008
2023-01-07 12:00:00_B_13,30.492002552734427
2023-01-07 14:00:00_B_13,31.242311893106727
2023-01-07 15:00:00_B_13,31.412158734158755
2023-01-07 19:00:00_B_13,31.60085495852222
2023-01-07 23:00:00_B_13,29.41716042419727
2023-01-01 07:00:00_B_14,15.481583639953849
2023-01-01 11:00:00_B_14,16.82874872868519
2023-01-01 17:00:00_B_14,17.66593245524887
2023-01-01 22:00:00_B_14,17.639116839658758
2023-01-02 03:00:00_B_14,15.513942942406088
2023-01-02 07:00:00_B_14,15.696994428833094
2023-01-03 01:00:00_B_14,16.710796033080936
2023-01-03 07:00:00_B_14,15.835558480792248
2023-01-03 09:00:00_B_14,16.495360903600528
2023-01-03 11:00:00_B_14,17.32603234249418
2023-01-03 15:00:00_B_14,17.325387677350157
2023-01-03 18:00:00_B_14,18.149904175808366
2023-01-03 23:00:00_B_14,18.446462163080902
2023-01-04 10:00:00_B_14,17.21550868554386
2023-01-04 11:00:00_B_14,17.544118018794624
2023-01-04 16:00:00_B_14,18.396199056093554
2023-01-04 17:00:00_B_14,18.475812271076535
2023-01-04 18:00:00_B_14,18.02708422869779
2023-01-04 19:00:00_B_14,17.852694737573618
2023-01-04 21:00:00_B_14,18.046072508884972
2023-01-05 03:00:00_B_14,15.996136675469595
2023-01-05 05:00:00_B_14,15.978334876659014
2023-01-05 06:00:00_B_14,15.993033727444502
2023-01-05 12:00:00_B_14,17.451514036485804
2023-01-05 16:00:00_B_14,17.56430732225532
2023-01-05 17:00:00_B_14,18.053508364785575
2023-01-05 22:00:00_B_14,18.204997437854217
2023-01-06 06:00:00_B_14,15.717097757143561
2023-01-06 23:00:00_B_14,17.522267669160343
2023-01-07 02:00:00_B_14,15.607577063809055
2023-01-07 12:00:00_B_14,16.841665832543736
2023-01-07 15:00:00_B_14,16.835274359581906
2023-01-01 04:00:00_B_15,16.466617758882162
2023-01-01 05:00:00_B_15,16.471307220510763
2023-01-01 09:00:00_B_15,16.810822202896098
2023-01-01 11:00:00_B_15,16.856040645851618
2023-01-01 17:00:00_B_15,17.02519416614505
2023-01-01 21:00:00_B_15,16.831542722377804
2023-01-01 23:00:00_B_15,16.75353351192741
2023-01-02 00:00:00_B_15,16.69220466909496
2023-01-02 01:00:00_B_15,16.642760568718582
2023-01-02 02:00:00_B_15,16.61312556666784
2023-01-02 09:00:00_B_15,16.91182683443341
2023-01-02 10:00:00_B_15,16.96540356175394
2023-01-02 11:00:00_B_15,16.97622451556722
2023-01-02 12:00:00_B_15,17.01295510215191
2023-01-02 16:00:00_B_15,17.242162481535917
2023-01-02 19:00:00_B_15,16.99583988982744
2023-01-02 20:00:00_B_15,16.99600918283904
2023-01-02 21:00:00_B_15,16.96363984143164
2023-01-03 01:00:00_B_15,16.77420298050007
2023-01-03 11:00:00_B_15,17.12616242873479
2023-01-03 13:00:00_B_15,17.27579323478473
2023-01-04 09:00:00_B_15,16.960159859110444
2023-01-04 16:00:00_B_15,17.30751720987996
2023-01-04 21:00:00_B_15,16.858425652321547
2023-01-05 05:00:00_B_15,16.54046216893899
2023-01-05 06:00:00_B_15,16.569589341522203
2023-01-06 02:00:00_B_15,16.46229894110657
2023-01-06 08:00:00_B_15,16.61710609155271
2023-01-06 11:00:00_B_15,16.742158812576744
2023-01-06 20:00:00_B_15,16.668121246843054
2023-01-07 02:00:00_B_15,16.38936769827497
2023-01-07 12:00:00_B_15,16.71338915878585
2023-01-01 03:00:00_B_16,30.770485972383884
2023-01-01 11:00:00_B_16,32.83343394224872
2023-01-01 13:00:00_B_16,33.41041143382293
2023-01-01 15:00:00_B_16,33.581142151808784
2023-01-02 00:00:00_B_16,33.43541174882706
2023-01-02 02:00:00_B_16,31.969830884298634
