Time,Energy
2023-01-02 09:00:00_B_6,27.20478326
2023-01-02 11:00:00_B_6,25.26158445
2023-01-03 03:00:00_B_6,23.31838565
2023-01-03 04:00:00_B_6,23.31838565
2023-01-03 21:00:00_B_6,29.59641256
2023-01-04 01:00:00_B_6,24.06576981
2023-01-04 11:00:00_B_6,25.41106129
2023-01-04 15:00:00_B_6,26.75635277
2023-01-05 00:00:00_B_6,27.80269058
2023-01-05 02:00:00_B_6,23.76681614
2023-01-05 10:00:00_B_6,26.9058296
2023-01-05 13:00:00_B_6,25.41106129
2023-01-05 17:00:00_B_6,27.35426009
2023-01-05 18:00:00_B_6,31.68908819
2023-01-05 23:00:00_B_6,25.85949178
2023-01-06 00:00:00_B_6,25.11210762
2023-01-06 11:00:00_B_6,26.4573991
2023-01-07 09:00:00_B_6,25.41106129
2023-01-01 01:00:00_B_7,50.67264574
2023-01-01 03:00:00_B_7,51.12107623
2023-01-01 05:00:00_B_7,48.5799701
2023-01-01 11:00:00_B_7,49.92526158
2023-01-01 18:00:00_B_7,49.62630792
2023-01-01 21:00:00_B_7,50.9715994
2023-01-02 00:00:00_B_7,51.86846039
2023-01-02 06:00:00_B_7,49.77578475
2023-01-02 19:00:00_B_7,53.21375187
2023-01-03 00:00:00_B_7,50.22421525
2023-01-03 01:00:00_B_7,47.83258595
2023-01-03 05:00:00_B_7,49.32735426
2023-01-03 06:00:00_B_7,49.47683109
2023-01-03 08:00:00_B_7,50.82212257
2023-01-03 13:00:00_B_7,51.56950673
2023-01-03 16:00:00_B_7,50.9715994
2023-01-03 19:00:00_B_7,50.37369208
2023-01-04 00:00:00_B_7,50.07473842
2023-01-04 09:00:00_B_7,49.32735426
2023-01-04 13:00:00_B_7,50.52316891
2023-01-04 15:00:00_B_7,53.66218236
2023-01-04 16:00:00_B_7,51.4200299
2023-01-04 22:00:00_B_7,52.76532138
2023-01-04 23:00:00_B_7,53.66218236
2023-01-05 00:00:00_B_7,50.9715994
2023-01-05 10:00:00_B_7,50.22421525
2023-01-05 11:00:00_B_7,50.9715994
2023-01-05 12:00:00_B_7,50.82212257
2023-01-05 17:00:00_B_7,50.9715994
2023-01-05 21:00:00_B_7,53.66218236
2023-01-05 23:00:00_B_7,50.22421525
2023-01-06 09:00:00_B_7,48.72944694
2023-01-06 15:00:00_B_7,48.87892377
2023-01-01 02:00:00_B_8,28.99850523
2023-01-01 03:00:00_B_8,28.99850523
2023-01-01 06:00:00_B_8,29.14798206
2023-01-01 07:00:00_B_8,29.44693572
2023-01-01 09:00:00_B_8,29.59641256
2023-01-01 23:00:00_B_8,31.39013453
2023-01-02 13:00:00_B_8,29.14798206
2023-01-02 14:00:00_B_8,30.04484305
2023-01-02 15:00:00_B_8,30.94170404
2023-01-03 03:00:00_B_8,29.59641256
2023-01-03 08:00:00_B_8,30.19431988
2023-01-03 11:00:00_B_8,30.49327354
2023-01-03 13:00:00_B_8,30.34379671
2023-01-04 02:00:00_B_8,31.39013453
2023-01-04 07:00:00_B_8,29.44693572
2023-01-04 08:00:00_B_8,29.59641256
2023-01-04 14:00:00_B_8,31.83856502
2023-01-04 23:00:00_B_8,31.98804185
2023-01-05 09:00:00_B_8,30.04484305
2023-01-05 23:00:00_B_8,31.09118087
2023-01-06 02:00:00_B_8,29.44693572
2023-01-06 03:00:00_B_8,29.29745889
2023-01-06 10:00:00_B_8,29.74588939
2023-01-06 14:00:00_B_8,29.89536622
2023-01-06 19:00:00_B_8,30.64275037
2023-01-06 20:00:00_B_8,30.49327354
2023-01-06 23:00:00_B_8,31.39013453
2023-01-07 02:00:00_B_8,29.29745889
2023-01-07 05:00:00_B_8,29.14798206
2023-01-01 01:00:00_B_9,9.56651719
2023-01-01 08:00:00_B_9,16.74140508
2023-01-01 09:00:00_B_9,16.59192825
2023-01-01 19:00:00_B_9,16.74140508
2023-01-01 21:00:00_B_9,16.59192825
2023-01-01 22:00:00_B_9,16.74140508
2023-01-02 07:00:00_B_9,16.44245142
2023-01-02 08:00:00_B_9,16.74140508
2023-01-02 12:00:00_B_9,16.89088191
2023-01-03 01:00:00_B_9,9.56651719
2023-01-03 15:00:00_B_9,17.18983558
2023-01-03 18:00:00_B_9,16.89088191
2023-01-03 21:00:00_B_9,17.04035874
2023-01-03 23:00:00_B_9,17.48878924
2023-01-04 07:00:00_B_9,16.44245142
2023-01-04 08:00:00_B_9,16.59192825
2023-01-04 09:00:00_B_9,16.59192825
2023-01-04 11:00:00_B_9,17.04035874
2023-01-04 15:00:00_B_9,17.18983558
2023-01-05 07:00:00_B_9,16.59192825
2023-01-05 10:00:00_B_9,16.89088191
2023-01-05 12:00:00_B_9,16.89088191
2023-01-05 18:00:00_B_9,16.89088191
2023-01-06 05:00:00_B_9,8.819133034
2023-01-06 12:00:00_B_9,16.59192825
2023-01-06 13:00:00_B_9,16.59192825
2023-01-01 03:00:00_B_10,30.04484305
2023-01-01 08:00:00_B_10,30.64275037
2023-01-01 13:00:00_B_10,29.89536622
2023-01-01 20:00:00_B_10,30.49327354
2023-01-01 21:00:00_B_10,30.64275037
2023-01-03 07:00:00_B_10,30.34379671
2023-01-03 14:00:00_B_10,31.98804185
2023-01-03 20:00:00_B_10,31.09118087
2023-01-03 22:00:00_B_10,30.64275037
2023-01-03 23:00:00_B_10,30.94170404
2023-01-04 06:00:00_B_10,30.19431988
2023-01-04 11:00:00_B_10,32.43647235
2023-01-04 15:00:00_B_10,34.37967115
2023-01-04 16:00:00_B_10,33.03437967
2023-01-04 17:00:00_B_10,32.58594918
2023-01-04 21:00:00_B_10,31.83856502
2023-01-05 02:00:00_B_10,30.49327354
2023-01-05 05:00:00_B_10,30.49327354
2023-01-05 06:00:00_B_10,30.19431988
2023-01-05 09:00:00_B_10,30.94170404
2023-01-05 19:00:00_B_10,30.7922272
2023-01-05 22:00:00_B_10,30.94170404
2023-01-05 23:00:00_B_10,30.7922272
2023-01-06 11:00:00_B_10,31.39013453
2023-01-06 14:00:00_B_10,31.68908819
2023-01-06 17:00:00_B_10,31.98804185
2023-01-07 23:00:00_B_10,30.94170404
2023-01-01 02:00:00_B_11,8.22122571
2023-01-01 04:00:00_B_11,8.22122571
2023-01-01 08:00:00_B_11,15.8445441
2023-01-01 09:00:00_B_11,15.69506726
2023-01-01 11:00:00_B_11,15.8445441
2023-01-01 15:00:00_B_11,16.14349776
2023-01-01 19:00:00_B_11,15.99402093
2023-01-01 21:00:00_B_11,15.8445441
2023-01-02 04:00:00_B_11,8.22122571
2023-01-02 05:00:00_B_11,8.22122571
2023-01-02 14:00:00_B_11,16.29297459
2023-01-02 21:00:00_B_11,15.99402093
2023-01-02 22:00:00_B_11,15.99402093
2023-01-03 00:00:00_B_11,15.99402093
2023-01-03 03:00:00_B_11,8.22122571
2023-01-03 04:00:00_B_11,8.22122571
2023-01-03 09:00:00_B_11,15.8445441
2023-01-03 12:00:00_B_11,16.44245142
2023-01-03 13:00:00_B_11,16.14349776
2023-01-03 14:00:00_B_11,16.59192825
2023-01-03 18:00:00_B_11,16.14349776
2023-01-03 22:00:00_B_11,17.04035874
2023-01-03 23:00:00_B_11,17.04035874
2023-01-04 05:00:00_B_11,8.22122571
2023-01-04 07:00:00_B_11,15.69506726
2023-01-04 16:00:00_B_11,16.44245142
2023-01-04 19:00:00_B_11,16.44245142
2023-01-05 16:00:00_B_11,16.14349776
2023-01-05 17:00:00_B_11,16.14349776
2023-01-06 14:00:00_B_11,16.14349776
2023-01-06 21:00:00_B_11,15.99402093
2023-01-07 19:00:00_B_11,15.8445441
2023-01-01 05:00:00_B_12,8.370702541
2023-01-01 06:00:00_B_12,14.94768311
2023-01-01 22:00:00_B_12,15.99402093
2023-01-02 05:00:00_B_12,8.370702541
2023-01-02 06:00:00_B_12,14.94768311
2023-01-03 04:00:00_B_12,8.370702541
2023-01-03 06:00:00_B_12,14.94768311
2023-01-03 07:00:00_B_12,15.99402093
2023-01-03 14:00:00_B_12,16.44245142
2023-01-03 17:00:00_B_12,16.44245142
2023-01-03 20:00:00_B_12,16.29297459
2023-01-04 01:00:00_B_12,9.267563528
2023-01-04 12:00:00_B_12,16.44245142
2023-01-04 21:00:00_B_12,16.89088191
2023-01-05 06:00:00_B_12,14.94768311
2023-01-05 09:00:00_B_12,15.99402093
2023-01-05 12:00:00_B_12,16.14349776
2023-01-06 01:00:00_B_12,9.267563528
2023-01-06 02:00:00_B_12,8.370702541
2023-01-06 06:00:00_B_12,14.94768311
2023-01-06 11:00:00_B_12,15.99402093
2023-01-06 16:00:00_B_12,15.99402093
2023-01-06 19:00:00_B_12,15.99402093
2023-01-06 22:00:00_B_12,15.99402093
2023-01-07 02:00:00_B_12,8.370702541
2023-01-07 23:00:00_B_12,15.69506726
2023-01-01 01:00:00_B_13,16.059965133666992
2023-01-01 02:00:00_B_13,16.08613395690918
2023-01-01 03:00:00_B_13,16.119396209716797
2023-01-01 04:00:00_B_13,16.148378372192383
2023-01-01 05:00:00_B_13,16.139663696289062
2023-01-01 06:00:00_B_13,16.075349807739258
2023-01-01 07:00:00_B_13,16.168441772460938
2023-01-01 08:00:00_B_13,16.157384872436523
2023-01-01 09:00:00_B_13,16.126174926757812
2023-01-01 10:00:00_B_13,16.17947769165039
2023-01-01 11:00:00_B_13,16.214216232299805
2023-01-01 12:00:00_B_13,16.2380428314209
2023-01-01 13:00:00_B_13,16.381155014038086
2023-01-01 14:00:00_B_13,16.18625259399414
2023-01-01 15:00:00_B_13,16.252901077270508
2023-01-01 16:00:00_B_13,16.40022087097168
2023-01-01 17:00:00_B_13,16.220558166503906
2023-01-01 18:00:00_B_13,16.45305824279785
2023-01-01 19:00:00_B_13,16.31177520751953
2023-01-01 20:00:00_B_13,16.562440872192383
2023-01-01 21:00:00_B_13,16.44068717956543
2023-01-01 22:00:00_B_13,16.45583152770996
2023-01-01 23:00:00_B_13,16.320680618286133
2023-01-02 00:00:00_B_13,16.12601661682129
2023-01-02 01:00:00_B_13,16.09781265258789
2023-01-02 02:00:00_B_13,16.091228485107422
2023-01-02 03:00:00_B_13,16.12271499633789
2023-01-02 04:00:00_B_13,16.145444869995117
2023-01-02 05:00:00_B_13,16.154796600341797
2023-01-02 06:00:00_B_13,16.077533721923828
2023-01-02 07:00:00_B_13,16.18048858642578
2023-01-02 08:00:00_B_13,16.327136993408203
2023-01-02 09:00:00_B_13,16.364620208740234
2023-01-02 10:00:00_B_13,16.19622802734375
2023-01-02 11:00:00_B_13,16.228839874267578
2023-01-02 12:00:00_B_13,16.238399505615234
2023-01-02 13:00:00_B_13,16.377145767211914
2023-01-02 14:00:00_B_13,16.418272018432617
2023-01-02 15:00:00_B_13,16.42061424255371
2023-01-02 16:00:00_B_13,16.42908477783203
2023-01-02 17:00:00_B_13,16.414609909057617
2023-01-02 18:00:00_B_13,16.42653465270996
2023-01-02 19:00:00_B_13,16.33384132385254
2023-01-02 20:00:00_B_13,16.520601272583008
2023-01-02 21:00:00_B_13,16.55221939086914
2023-01-02 22:00:00_B_13,16.650423049926758
2023-01-02 23:00:00_B_13,16.71027946472168
2023-01-03 00:00:00_B_13,16.3104190826416
2023-01-03 01:00:00_B_13,16.31848907470703
2023-01-03 02:00:00_B_13,16.30561637878418
2023-01-03 03:00:00_B_13,16.13018798828125
2023-01-03 04:00:00_B_13,16.151742935180664
2023-01-03 05:00:00_B_13,16.210050582885742
2023-01-03 06:00:00_B_13,16.054420471191406
2023-01-03 07:00:00_B_13,16.13338851928711
2023-01-03 08:00:00_B_13,16.27855110168457
2023-01-03 09:00:00_B_13,16.296794891357422
2023-01-03 10:00:00_B_13,16.354198455810547
2023-01-03 11:00:00_B_13,16.374845504760742
2023-01-03 12:00:00_B_13,16.40378761291504
2023-01-03 13:00:00_B_13,16.418338775634766
2023-01-03 14:00:00_B_13,16.544889450073242
2023-01-03 15:00:00_B_13,16.64544105529785
2023-01-03 16:00:00_B_13,16.467456817626953
2023-01-03 17:00:00_B_13,16.478336334228516
2023-01-03 18:00:00_B_13,16.413419723510742
2023-01-03 19:00:00_B_13,16.470895767211914
2023-01-03 20:00:00_B_13,16.489450454711914
2023-01-03 21:00:00_B_13,16.553869247436523
2023-01-03 22:00:00_B_13,16.560564041137695
2023-01-03 23:00:00_B_13,16.512208938598633
2023-01-04 00:00:00_B_13,16.952713012695312
2023-01-04 01:00:00_B_13,15.551025390625
2023-01-04 02:00:00_B_13,15.846705436706543
2023-01-04 03:00:00_B_13,16.052629470825195
2023-01-04 04:00:00_B_13,16.30078887939453
2023-01-04 05:00:00_B_13,16.363815307617188
2023-01-04 06:00:00_B_13,16.358444213867188
2023-01-04 07:00:00_B_13,16.20574188232422
2023-01-04 08:00:00_B_13,16.2591609954834
2023-01-04 09:00:00_B_13,16.15970802307129
2023-01-04 10:00:00_B_13,16.344884872436523
2023-01-04 11:00:00_B_13,16.36840057373047
2023-01-04 12:00:00_B_13,16.449798583984375
2023-01-04 13:00:00_B_13,16.29996109008789
2023-01-04 14:00:00_B_13,16.626930236816406
2023-01-04 15:00:00_B_13,16.392566680908203
2023-01-04 16:00:00_B_13,16.1803035736084
2023-01-04 17:00:00_B_13,16.316917419433594
2023-01-04 18:00:00_B_13,16.723642349243164
2023-01-04 19:00:00_B_13,16.580787658691406
2023-01-04 21:00:00_B_13,16.52785301208496
2023-01-04 23:00:00_B_13,15.628682136535645
2023-01-05 00:00:00_B_13,16.019960403442383
2023-01-05 02:00:00_B_13,16.335216522216797
2023-01-05 03:00:00_B_13,15.68700122833252
2023-01-05 04:00:00_B_13,16.03799819946289
2023-01-05 05:00:00_B_13,16.045183181762695
2023-01-05 06:00:00_B_13,16.107868194580078
2023-01-05 07:00:00_B_13,16.368173599243164
2023-01-05 08:00:00_B_13,16.413372039794922
2023-01-05 09:00:00_B_13,16.41489028930664
2023-01-05 10:00:00_B_13,16.29192352294922
2023-01-05 11:00:00_B_13,16.371562957763672
2023-01-05 12:00:00_B_13,16.405805587768555
2023-01-05 13:00:00_B_13,16.398387908935547
2023-01-05 16:00:00_B_13,16.4114990234375
2023-01-05 17:00:00_B_13,16.399282455444336
2023-01-05 18:00:00_B_13,16.268253326416016
2023-01-05 19:00:00_B_13,16.446163177490234
2023-01-05 22:00:00_B_13,16.406999588012695
2023-01-05 23:00:00_B_13,16.396257400512695
2023-01-06 00:00:00_B_13,15.999706268310547
2023-01-06 01:00:00_B_13,15.802404403686523
2023-01-06 02:00:00_B_13,15.866087913513184
2023-01-06 03:00:00_B_13,15.894200325012207
2023-01-06 04:00:00_B_13,15.913025856018066
2023-01-06 05:00:00_B_13,15.902539253234863
2023-01-06 06:00:00_B_13,15.95134162902832
2023-01-06 08:00:00_B_13,16.15276336669922
2023-01-06 09:00:00_B_13,16.033340454101562
2023-01-06 10:00:00_B_13,16.019004821777344
2023-01-06 11:00:00_B_13,16.226224899291992
2023-01-06 12:00:00_B_13,16.263595581054688
2023-01-06 13:00:00_B_13,16.102066040039062
2023-01-06 14:00:00_B_13,16.267810821533203
2023-01-06 16:00:00_B_13,16.265588760375977
2023-01-06 17:00:00_B_13,16.237993240356445
2023-01-06 18:00:00_B_13,16.383913040161133
2023-01-06 19:00:00_B_13,16.312301635742188
2023-01-06 20:00:00_B_13,16.210390090942383
2023-01-06 21:00:00_B_13,15.798426628112793
2023-01-06 22:00:00_B_13,16.326059341430664
2023-01-06 23:00:00_B_13,15.609612464904785
2023-01-07 02:00:00_B_13,15.968510627746582
2023-01-07 05:00:00_B_13,15.860429763793945
2023-01-07 09:00:00_B_13,16.114694595336914
2023-01-07 12:00:00_B_13,16.3314151763916
2023-01-07 14:00:00_B_13,16.09577178955078
2023-01-07 15:00:00_B_13,16.05718994140625
2023-01-07 19:00:00_B_13,16.17340660095215
2023-01-07 23:00:00_B_13,16.072433471679688
2023-01-01 07:00:00_B_14,17.48878924
2023-01-01 11:00:00_B_14,16.44245142
2023-01-01 17:00:00_B_14,20.47832586
2023-01-01 22:00:00_B_14,17.18983558
2023-01-02 03:00:00_B_14,15.54559043
2023-01-02 07:00:00_B_14,16.59192825
2023-01-03 01:00:00_B_14,15.69506726
2023-01-03 07:00:00_B_14,17.48878924
2023-01-03 09:00:00_B_14,16.14349776
2023-01-03 11:00:00_B_14,17.33931241
2023-01-03 15:00:00_B_14,17.04035874
2023-01-03 18:00:00_B_14,17.33931241
2023-01-03 23:00:00_B_14,18.53512706
2023-01-04 10:00:00_B_14,16.74140508
2023-01-04 11:00:00_B_14,16.29297459
2023-01-04 16:00:00_B_14,19.28251121
2023-01-04 17:00:00_B_14,16.89088191
2023-01-04 18:00:00_B_14,16.14349776
2023-01-04 19:00:00_B_14,16.74140508
2023-01-04 21:00:00_B_14,17.04035874
2023-01-05 03:00:00_B_14,15.54559043
2023-01-05 05:00:00_B_14,15.54559043
2023-01-05 06:00:00_B_14,15.99402093
2023-01-05 12:00:00_B_14,17.48878924
2023-01-05 16:00:00_B_14,18.23617339
2023-01-05 17:00:00_B_14,17.7877429
2023-01-05 22:00:00_B_14,17.63826607
2023-01-06 06:00:00_B_14,15.8445441
2023-01-06 23:00:00_B_14,16.59192825
2023-01-07 02:00:00_B_14,15.3961136
2023-01-07 12:00:00_B_14,16.59192825
2023-01-07 15:00:00_B_14,16.89088191
2023-01-01 04:00:00_B_15,16.44245142
2023-01-01 05:00:00_B_15,16.44245142
2023-01-01 09:00:00_B_15,16.59192825
2023-01-01 11:00:00_B_15,16.74140508
2023-01-01 17:00:00_B_15,16.74140508
2023-01-01 21:00:00_B_15,16.59192825
2023-01-01 23:00:00_B_15,16.59192825
2023-01-02 00:00:00_B_15,16.44245142
2023-01-02 01:00:00_B_15,16.44245142
2023-01-02 02:00:00_B_15,16.44245142
2023-01-02 09:00:00_B_15,16.74140508
2023-01-02 10:00:00_B_15,16.74140508
2023-01-02 11:00:00_B_15,16.74140508
2023-01-02 12:00:00_B_15,16.74140508
2023-01-02 16:00:00_B_15,16.74140508
2023-01-02 19:00:00_B_15,16.89088191
2023-01-02 20:00:00_B_15,16.74140508
2023-01-02 21:00:00_B_15,16.74140508
2023-01-03 01:00:00_B_15,16.59192825
2023-01-03 11:00:00_B_15,17.18983558
2023-01-03 13:00:00_B_15,17.48878924
2023-01-04 09:00:00_B_15,17.18983558
2023-01-04 16:00:00_B_15,17.63826607
2023-01-04 21:00:00_B_15,16.74140508
2023-01-05 05:00:00_B_15,16.44245142
2023-01-05 06:00:00_B_15,16.44245142
2023-01-06 02:00:00_B_15,16.44245142
2023-01-06 08:00:00_B_15,16.59192825
2023-01-06 11:00:00_B_15,16.74140508
2023-01-06 20:00:00_B_15,16.89088191
2023-01-07 02:00:00_B_15,16.44245142
2023-01-07 12:00:00_B_15,16.74140508
2023-01-01 03:00:00_B_16,31.83856502
2023-01-01 11:00:00_B_16,32.28699552
2023-01-01 13:00:00_B_16,33.03437967
2023-01-01 15:00:00_B_16,33.632287
2023-01-02 00:00:00_B_16,31.53961136
2023-01-02 02:00:00_B_16,31.09118087
2023-01-02 17:00:00_B_16,33.1838565
2023-01-02 20:00:00_B_16,32.43647235
2023-01-03 09:00:00_B_16,33.03437967
2023-01-03 16:00:00_B_16,35.27653214
2023-01-03 22:00:00_B_16,34.08071749
2023-01-04 03:00:00_B_16,31.98804185
2023-01-04 14:00:00_B_16,35.12705531
2023-01-04 23:00:00_B_16,33.48281016
2023-01-05 02:00:00_B_16,30.94170404
2023-01-05 04:00:00_B_16,30.94170404
2023-01-05 17:00:00_B_16,34.23019432
2023-01-06 03:00:00_B_16,30.7922272
2023-01-06 09:00:00_B_16,32.28699552
2023-01-07 09:00:00_B_16,32.58594918
2023-01-01 02:00:00_B_17,39.76083707
2023-01-01 03:00:00_B_17,33.78176383
2023-01-01 05:00:00_B_17,31.98804185
2023-01-01 08:00:00_B_17,40.95665172
2023-01-01 11:00:00_B_17,44.6935725
2023-01-01 15:00:00_B_17,44.09566517
2023-01-01 19:00:00_B_17,53.3632287
2023-01-02 03:00:00_B_17,32.88490284
2023-01-02 08:00:00_B_17,42.3019432
2023-01-02 17:00:00_B_17,51.4200299
2023-01-02 18:00:00_B_17,51.4200299
2023-01-03 09:00:00_B_17,42.75037369
2023-01-03 11:00:00_B_17,49.32735426
2023-01-03 12:00:00_B_17,47.08520179
2023-01-03 19:00:00_B_17,50.9715994
2023-01-04 03:00:00_B_17,32.43647235
2023-01-04 04:00:00_B_17,30.49327354
2023-01-04 12:00:00_B_17,48.72944694
2023-01-04 22:00:00_B_17,55.15695067
2023-01-04 23:00:00_B_17,52.01793722
2023-01-05 02:00:00_B_17,39.76083707
2023-01-05 06:00:00_B_17,31.98804185
2023-01-05 07:00:00_B_17,37.36920777
