Time,Energy
2023-01-04 15:00:00_B_13,16.346498489379883
2023-01-04 16:00:00_B_13,16.550676345825195
2023-01-04 17:00:00_B_13,16.50676155090332
2023-01-04 18:00:00_B_13,16.63038444519043
2023-01-04 19:00:00_B_13,16.567384719848633
2023-01-04 21:00:00_B_13,16.693702697753906
2023-01-04 23:00:00_B_13,16.86777687072754
2023-01-05 00:00:00_B_13,16.480005264282227
2023-01-05 02:00:00_B_13,16.569826126098633
2023-01-05 03:00:00_B_13,15.907415390014648
2023-01-05 04:00:00_B_13,16.1671142578125
2023-01-05 05:00:00_B_13,16.189212799072266
2023-01-05 06:00:00_B_13,16.343759536743164
2023-01-05 07:00:00_B_13,16.5766658782959
2023-01-05 08:00:00_B_13,16.587648391723633
2023-01-05 09:00:00_B_13,16.588790893554688
2023-01-05 10:00:00_B_13,16.538288116455078
2023-01-05 11:00:00_B_13,16.5618953704834
2023-01-05 12:00:00_B_13,16.605066299438477
2023-01-05 13:00:00_B_13,16.550251007080078
2023-01-05 16:00:00_B_13,16.560300827026367
2023-01-05 17:00:00_B_13,16.565584182739258
2023-01-05 18:00:00_B_13,16.422853469848633
2023-01-05 19:00:00_B_13,16.55127716064453
2023-01-05 22:00:00_B_13,16.593130111694336
2023-01-05 23:00:00_B_13,16.579151153564453
2023-01-06 00:00:00_B_13,16.495548248291016
2023-01-06 01:00:00_B_13,16.092905044555664
2023-01-06 02:00:00_B_13,16.116960525512695
2023-01-06 03:00:00_B_13,16.103111267089844
2023-01-06 04:00:00_B_13,16.09080696105957
2023-01-06 05:00:00_B_13,16.082012176513672
2023-01-06 06:00:00_B_13,16.269447326660156
2023-01-06 08:00:00_B_13,16.441015243530273
2023-01-06 09:00:00_B_13,16.330902099609375
2023-01-06 10:00:00_B_13,16.33727264404297
2023-01-06 11:00:00_B_13,16.50060272216797
2023-01-06 12:00:00_B_13,16.510528564453125
2023-01-06 13:00:00_B_13,16.352123260498047
2023-01-06 14:00:00_B_13,16.506792068481445
2023-01-06 16:00:00_B_13,16.499828338623047
2023-01-06 17:00:00_B_13,16.46047019958496
2023-01-06 18:00:00_B_13,16.48889923095703
2023-01-06 19:00:00_B_13,16.457170486450195
2023-01-06 20:00:00_B_13,16.462533950805664
2023-01-06 21:00:00_B_13,16.526979446411133
2023-01-06 22:00:00_B_13,16.72170639038086
2023-01-06 23:00:00_B_13,16.711658477783203
2023-01-07 02:00:00_B_13,16.130002975463867
2023-01-07 05:00:00_B_13,16.066482543945312
2023-01-07 09:00:00_B_13,16.328947067260742
2023-01-07 12:00:00_B_13,16.494529724121094
2023-01-07 14:00:00_B_13,16.341794967651367
2023-01-07 15:00:00_B_13,16.36101531982422
2023-01-07 19:00:00_B_13,16.322599411010742
2023-01-07 23:00:00_B_13,16.35151481628418
2023-01-01 07:00:00_B_14,17.63826607
2023-01-01 11:00:00_B_14,16.44245142
2023-01-01 17:00:00_B_14,20.47832586
2023-01-01 22:00:00_B_14,17.63826607
2023-01-02 03:00:00_B_14,15.8445441
2023-01-02 07:00:00_B_14,16.59192825
2023-01-03 01:00:00_B_14,16.14349776
2023-01-03 07:00:00_B_14,17.33931241
2023-01-03 09:00:00_B_14,15.99402093
2023-01-03 11:00:00_B_14,17.48878924
2023-01-03 15:00:00_B_14,17.48878924
2023-01-03 18:00:00_B_14,18.08669656
2023-01-03 23:00:00_B_14,19.58146487
2023-01-04 10:00:00_B_14,16.89088191
2023-01-04 11:00:00_B_14,16.59192825
2023-01-04 16:00:00_B_14,20.47832586
2023-01-04 17:00:00_B_14,17.48878924
2023-01-04 18:00:00_B_14,16.44245142
2023-01-04 19:00:00_B_14,16.74140508
2023-01-04 21:00:00_B_14,17.48878924
2023-01-05 03:00:00_B_14,15.8445441
2023-01-05 05:00:00_B_14,15.8445441
2023-01-05 06:00:00_B_14,15.99402093
2023-01-05 12:00:00_B_14,17.63826607
2023-01-05 16:00:00_B_14,18.38565022
2023-01-05 17:00:00_B_14,18.23617339
2023-01-05 22:00:00_B_14,18.68460389
2023-01-06 06:00:00_B_14,16.14349776
2023-01-06 23:00:00_B_14,17.04035874
2023-01-07 02:00:00_B_14,15.69506726
2023-01-07 12:00:00_B_14,16.89088191
2023-01-07 15:00:00_B_14,17.48878924
2023-01-01 04:00:00_B_15,16.29297459
2023-01-01 05:00:00_B_15,16.29297459
2023-01-01 09:00:00_B_15,16.44245142
2023-01-01 11:00:00_B_15,16.59192825
2023-01-01 17:00:00_B_15,16.44245142
2023-01-01 21:00:00_B_15,16.29297459
2023-01-01 23:00:00_B_15,16.29297459
2023-01-02 00:00:00_B_15,16.29297459
2023-01-02 01:00:00_B_15,16.29297459
2023-01-02 02:00:00_B_15,16.29297459
2023-01-02 09:00:00_B_15,16.59192825
2023-01-02 10:00:00_B_15,16.44245142
2023-01-02 11:00:00_B_15,16.44245142
2023-01-02 12:00:00_B_15,16.59192825
2023-01-02 16:00:00_B_15,16.59192825
2023-01-02 19:00:00_B_15,16.59192825
2023-01-02 20:00:00_B_15,16.44245142
2023-01-02 21:00:00_B_15,16.44245142
2023-01-03 01:00:00_B_15,16.44245142
2023-01-03 11:00:00_B_15,16.89088191
2023-01-03 13:00:00_B_15,17.33931241
2023-01-04 09:00:00_B_15,16.89088191
2023-01-04 16:00:00_B_15,17.48878924
2023-01-04 21:00:00_B_15,16.44245142
2023-01-05 05:00:00_B_15,16.29297459
2023-01-05 06:00:00_B_15,16.29297459
2023-01-06 02:00:00_B_15,16.29297459
2023-01-06 08:00:00_B_15,16.44245142
2023-01-06 11:00:00_B_15,16.44245142
2023-01-06 20:00:00_B_15,16.44245142
2023-01-07 02:00:00_B_15,16.29297459
2023-01-07 12:00:00_B_15,16.44245142
2023-01-01 03:00:00_B_16,31.68908819
2023-01-01 11:00:00_B_16,32.73542601
2023-01-01 13:00:00_B_16,33.48281016
2023-01-01 15:00:00_B_16,34.23019432
2023-01-02 00:00:00_B_16,31.39013453
2023-01-02 02:00:00_B_16,31.09118087
2023-01-02 17:00:00_B_16,33.78176383
2023-01-02 20:00:00_B_16,33.03437967
2023-01-03 09:00:00_B_16,33.48281016
2023-01-03 16:00:00_B_16,35.42600897
2023-01-03 22:00:00_B_16,34.08071749
2023-01-04 03:00:00_B_16,31.83856502
2023-01-04 14:00:00_B_16,35.5754858
2023-01-04 23:00:00_B_16,33.632287
2023-01-05 02:00:00_B_16,30.94170404
2023-01-05 04:00:00_B_16,31.09118087
2023-01-05 17:00:00_B_16,34.23019432
2023-01-06 03:00:00_B_16,30.7922272
2023-01-06 09:00:00_B_16,32.73542601
2023-01-07 09:00:00_B_16,33.03437967
2023-01-01 02:00:00_B_17,40.95665172
2023-01-01 03:00:00_B_17,36.47234679
2023-01-01 05:00:00_B_17,35.87443946
2023-01-01 08:00:00_B_17,44.09566517
2023-01-01 11:00:00_B_17,45.88938714
2023-01-01 15:00:00_B_17,45.73991031
2023-01-01 19:00:00_B_17,52.46636771
2023-01-02 03:00:00_B_17,35.87443946
2023-01-02 08:00:00_B_17,45.44095665
2023-01-02 17:00:00_B_17,50.9715994
2023-01-02 18:00:00_B_17,51.4200299
2023-01-03 09:00:00_B_17,45.29147982
2023-01-03 11:00:00_B_17,49.47683109
2023-01-03 12:00:00_B_17,47.38415546
2023-01-03 19:00:00_B_17,50.9715994
2023-01-04 03:00:00_B_17,35.87443946
2023-01-04 04:00:00_B_17,34.97757848
2023-01-04 12:00:00_B_17,48.87892377
2023-01-04 22:00:00_B_17,52.31689088
2023-01-04 23:00:00_B_17,49.47683109
2023-01-05 02:00:00_B_17,40.35874439
2023-01-05 06:00:00_B_17,35.87443946
