Time,Energy
2023-01-02 09:00:00_B_6,27.80269058
2023-01-02 11:00:00_B_6,25.26158445
2023-01-03 03:00:00_B_6,23.16890882
2023-01-03 04:00:00_B_6,23.16890882
2023-01-03 21:00:00_B_6,29.89536622
2023-01-04 01:00:00_B_6,23.76681614
2023-01-04 11:00:00_B_6,25.41106129
2023-01-04 15:00:00_B_6,26.75635277
2023-01-05 00:00:00_B_6,28.10164425
2023-01-05 02:00:00_B_6,23.16890882
2023-01-05 10:00:00_B_6,26.75635277
2023-01-05 13:00:00_B_6,25.41106129
2023-01-05 17:00:00_B_6,27.80269058
2023-01-05 18:00:00_B_6,31.98804185
2023-01-05 23:00:00_B_6,25.71001495
2023-01-06 00:00:00_B_6,24.81315396
2023-01-06 11:00:00_B_6,26.60687593
2023-01-07 09:00:00_B_6,26.00896861
2023-01-01 01:00:00_B_7,50.82212257
2023-01-01 03:00:00_B_7,51.4200299
2023-01-01 05:00:00_B_7,49.0284006
2023-01-01 11:00:00_B_7,48.5799701
2023-01-01 18:00:00_B_7,50.22421525
2023-01-01 21:00:00_B_7,50.82212257
2023-01-02 00:00:00_B_7,51.56950673
2023-01-02 06:00:00_B_7,49.17787743
2023-01-02 19:00:00_B_7,52.16741405
2023-01-03 00:00:00_B_7,49.92526158
2023-01-03 01:00:00_B_7,47.83258595
2023-01-03 05:00:00_B_7,49.47683109
2023-01-03 06:00:00_B_7,49.47683109
2023-01-03 08:00:00_B_7,51.56950673
2023-01-03 13:00:00_B_7,51.71898356
2023-01-03 16:00:00_B_7,50.9715994
2023-01-03 19:00:00_B_7,49.77578475
2023-01-04 00:00:00_B_7,49.77578475
2023-01-04 09:00:00_B_7,49.32735426
2023-01-04 13:00:00_B_7,50.22421525
2023-01-04 15:00:00_B_7,53.66218236
2023-01-04 16:00:00_B_7,51.56950673
2023-01-04 22:00:00_B_7,52.76532138
2023-01-04 23:00:00_B_7,53.21375187
2023-01-05 00:00:00_B_7,50.9715994
2023-01-05 10:00:00_B_7,50.22421525
2023-01-05 11:00:00_B_7,50.82212257
2023-01-05 12:00:00_B_7,50.52316891
2023-01-05 17:00:00_B_7,50.52316891
2023-01-05 21:00:00_B_7,53.66218236
2023-01-05 23:00:00_B_7,49.17787743
2023-01-06 09:00:00_B_7,49.17787743
2023-01-06 15:00:00_B_7,49.62630792
2023-01-01 02:00:00_B_8,29.14798206
2023-01-01 03:00:00_B_8,28.99850523
2023-01-01 06:00:00_B_8,29.29745889
2023-01-01 07:00:00_B_8,29.14798206
2023-01-01 09:00:00_B_8,29.59641256
2023-01-01 23:00:00_B_8,30.19431988
2023-01-02 13:00:00_B_8,29.29745889
2023-01-02 14:00:00_B_8,30.19431988
2023-01-02 15:00:00_B_8,30.64275037
2023-01-03 03:00:00_B_8,29.89536622
2023-01-03 08:00:00_B_8,30.34379671
2023-01-03 11:00:00_B_8,30.64275037
2023-01-03 13:00:00_B_8,30.49327354
2023-01-04 02:00:00_B_8,31.39013453
2023-01-04 07:00:00_B_8,29.59641256
2023-01-04 08:00:00_B_8,29.74588939
2023-01-04 14:00:00_B_8,31.98804185
2023-01-04 23:00:00_B_8,31.39013453
2023-01-05 09:00:00_B_8,30.04484305
2023-01-05 23:00:00_B_8,30.34379671
2023-01-06 02:00:00_B_8,29.59641256
2023-01-06 03:00:00_B_8,29.29745889
2023-01-06 10:00:00_B_8,29.59641256
2023-01-06 14:00:00_B_8,29.89536622
2023-01-06 19:00:00_B_8,30.64275037
2023-01-06 20:00:00_B_8,30.19431988
2023-01-06 23:00:00_B_8,30.7922272
2023-01-07 02:00:00_B_8,29.44693572
2023-01-07 05:00:00_B_8,29.29745889
2023-01-01 01:00:00_B_9,9.56651719
2023-01-01 08:00:00_B_9,16.74140508
2023-01-01 09:00:00_B_9,16.59192825
2023-01-01 19:00:00_B_9,16.89088191
2023-01-01 21:00:00_B_9,16.59192825
2023-01-01 22:00:00_B_9,16.59192825
2023-01-02 07:00:00_B_9,16.44245142
2023-01-02 08:00:00_B_9,16.59192825
2023-01-02 12:00:00_B_9,16.89088191
2023-01-03 01:00:00_B_9,9.56651719
2023-01-03 15:00:00_B_9,17.18983558
2023-01-03 18:00:00_B_9,17.18983558
2023-01-03 21:00:00_B_9,17.04035874
2023-01-03 23:00:00_B_9,17.48878924
2023-01-04 07:00:00_B_9,16.74140508
2023-01-04 08:00:00_B_9,16.74140508
2023-01-04 09:00:00_B_9,16.74140508
2023-01-04 11:00:00_B_9,17.18983558
2023-01-04 15:00:00_B_9,17.48878924
2023-01-05 07:00:00_B_9,16.59192825
2023-01-05 10:00:00_B_9,16.74140508
2023-01-05 12:00:00_B_9,16.74140508
2023-01-05 18:00:00_B_9,16.89088191
2023-01-06 05:00:00_B_9,8.819133034
2023-01-06 12:00:00_B_9,16.59192825
2023-01-06 13:00:00_B_9,16.59192825
2023-01-01 03:00:00_B_10,30.19431988
2023-01-01 08:00:00_B_10,30.64275037
2023-01-01 13:00:00_B_10,29.89536622
2023-01-01 20:00:00_B_10,30.49327354
2023-01-01 21:00:00_B_10,30.49327354
2023-01-03 07:00:00_B_10,30.49327354
2023-01-03 14:00:00_B_10,31.83856502
2023-01-03 20:00:00_B_10,31.2406577
2023-01-03 22:00:00_B_10,30.7922272
2023-01-03 23:00:00_B_10,30.49327354
2023-01-04 06:00:00_B_10,30.19431988
2023-01-04 11:00:00_B_10,32.13751868
2023-01-04 15:00:00_B_10,34.37967115
2023-01-04 16:00:00_B_10,33.93124066
2023-01-04 17:00:00_B_10,32.43647235
2023-01-04 21:00:00_B_10,31.68908819
2023-01-05 02:00:00_B_10,30.34379671
2023-01-05 05:00:00_B_10,30.34379671
2023-01-05 06:00:00_B_10,30.49327354
2023-01-05 09:00:00_B_10,30.94170404
2023-01-05 19:00:00_B_10,30.94170404
2023-01-05 22:00:00_B_10,31.09118087
2023-01-05 23:00:00_B_10,30.7922272
2023-01-06 11:00:00_B_10,31.68908819
2023-01-06 14:00:00_B_10,31.98804185
2023-01-06 17:00:00_B_10,31.83856502
2023-01-07 23:00:00_B_10,30.34379671
2023-01-01 02:00:00_B_11,8.22122571
2023-01-01 04:00:00_B_11,8.22122571
2023-01-01 08:00:00_B_11,15.69506726
2023-01-01 09:00:00_B_11,15.69506726
2023-01-01 11:00:00_B_11,15.69506726
2023-01-01 15:00:00_B_11,16.14349776
2023-01-01 19:00:00_B_11,15.99402093
2023-01-01 21:00:00_B_11,15.8445441
2023-01-02 04:00:00_B_11,8.22122571
2023-01-02 05:00:00_B_11,8.22122571
2023-01-02 14:00:00_B_11,16.29297459
2023-01-02 21:00:00_B_11,15.99402093
2023-01-02 22:00:00_B_11,15.99402093
2023-01-03 00:00:00_B_11,15.99402093
2023-01-03 03:00:00_B_11,8.22122571
2023-01-03 04:00:00_B_11,8.22122571
2023-01-03 09:00:00_B_11,15.99402093
2023-01-03 12:00:00_B_11,16.44245142
2023-01-03 13:00:00_B_11,16.29297459
2023-01-03 14:00:00_B_11,16.59192825
2023-01-03 18:00:00_B_11,16.14349776
2023-01-03 22:00:00_B_11,16.89088191
2023-01-03 23:00:00_B_11,17.04035874
2023-01-04 05:00:00_B_11,8.22122571
2023-01-04 07:00:00_B_11,15.99402093
2023-01-04 16:00:00_B_11,16.44245142
2023-01-04 19:00:00_B_11,16.44245142
2023-01-05 16:00:00_B_11,16.14349776
2023-01-05 17:00:00_B_11,16.29297459
2023-01-06 14:00:00_B_11,16.14349776
2023-01-06 21:00:00_B_11,15.8445441
2023-01-07 19:00:00_B_11,15.69506726
2023-01-01 05:00:00_B_12,8.370702541
2023-01-01 06:00:00_B_12,14.94768311
2023-01-01 22:00:00_B_12,16.14349776
2023-01-02 05:00:00_B_12,8.370702541
2023-01-02 06:00:00_B_12,14.94768311
2023-01-03 04:00:00_B_12,8.370702541
2023-01-03 06:00:00_B_12,14.94768311
2023-01-03 07:00:00_B_12,15.8445441
2023-01-03 14:00:00_B_12,16.74140508
2023-01-03 17:00:00_B_12,16.44245142
2023-01-03 20:00:00_B_12,16.44245142
2023-01-04 01:00:00_B_12,9.118086697
2023-01-04 12:00:00_B_12,16.44245142
2023-01-04 21:00:00_B_12,16.74140508
2023-01-05 06:00:00_B_12,15.69506726
2023-01-05 09:00:00_B_12,16.14349776
2023-01-05 12:00:00_B_12,16.14349776
2023-01-06 01:00:00_B_12,9.267563528
2023-01-06 02:00:00_B_12,8.370702541
2023-01-06 06:00:00_B_12,14.94768311
2023-01-06 11:00:00_B_12,15.99402093
2023-01-06 16:00:00_B_12,16.14349776
2023-01-06 19:00:00_B_12,15.99402093
2023-01-06 22:00:00_B_12,15.99402093
2023-01-07 02:00:00_B_12,8.370702541
2023-01-07 23:00:00_B_12,15.69506726
2023-01-01 01:00:00_B_13,16.64977264404297
2023-01-01 02:00:00_B_13,16.697731018066406
2023-01-01 03:00:00_B_13,16.697647094726562
2023-01-01 04:00:00_B_13,16.577259063720703
2023-01-01 05:00:00_B_13,16.565975189208984
2023-01-01 06:00:00_B_13,16.16217041015625
2023-01-01 07:00:00_B_13,16.849889755249023
2023-01-01 08:00:00_B_13,16.915178298950195
2023-01-01 09:00:00_B_13,16.160690307617188
2023-01-01 10:00:00_B_13,16.944190979003906
2023-01-01 11:00:00_B_13,16.99720001220703
2023-01-01 12:00:00_B_13,16.95585060119629
2023-01-01 13:00:00_B_13,17.105854034423828
2023-01-01 14:00:00_B_13,16.893184661865234
2023-01-01 15:00:00_B_13,16.97743797302246
2023-01-01 16:00:00_B_13,17.06450080871582
2023-01-01 17:00:00_B_13,16.905759811401367
2023-01-01 18:00:00_B_13,17.085540771484375
2023-01-01 19:00:00_B_13,16.869304656982422
2023-01-01 20:00:00_B_13,17.050329208374023
2023-01-01 21:00:00_B_13,17.042760848999023
2023-01-01 22:00:00_B_13,16.951488494873047
2023-01-01 23:00:00_B_13,16.6466121673584
2023-01-02 00:00:00_B_13,15.882180213928223
2023-01-02 01:00:00_B_13,16.520671844482422
2023-01-02 02:00:00_B_13,16.760910034179688
2023-01-02 03:00:00_B_13,16.72913932800293
2023-01-02 04:00:00_B_13,16.55534553527832
2023-01-02 05:00:00_B_13,16.55730438232422
2023-01-02 06:00:00_B_13,16.18031120300293
2023-01-02 07:00:00_B_13,16.895355224609375
2023-01-02 08:00:00_B_13,16.97736167907715
2023-01-02 09:00:00_B_13,16.953168869018555
2023-01-02 10:00:00_B_13,16.966032028198242
2023-01-02 11:00:00_B_13,16.909894943237305
2023-01-02 12:00:00_B_13,16.835025787353516
2023-01-02 13:00:00_B_13,16.938180923461914
2023-01-02 14:00:00_B_13,16.996644973754883
2023-01-02 15:00:00_B_13,16.978609085083008
2023-01-02 16:00:00_B_13,16.946788787841797
2023-01-02 17:00:00_B_13,17.0126953125
2023-01-02 18:00:00_B_13,17.011377334594727
2023-01-02 19:00:00_B_13,16.85649299621582
2023-01-02 20:00:00_B_13,17.015899658203125
2023-01-02 21:00:00_B_13,16.984249114990234
2023-01-02 22:00:00_B_13,17.05225944519043
2023-01-02 23:00:00_B_13,17.114625930786133
2023-01-03 00:00:00_B_13,16.815425872802734
2023-01-03 01:00:00_B_13,16.70461082458496
2023-01-03 02:00:00_B_13,16.837718963623047
2023-01-03 03:00:00_B_13,16.661733627319336
2023-01-03 04:00:00_B_13,16.57540512084961
2023-01-03 05:00:00_B_13,16.706436157226562
2023-01-03 06:00:00_B_13,16.17178726196289
2023-01-03 07:00:00_B_13,16.865882873535156
2023-01-03 08:00:00_B_13,16.908964157104492
2023-01-03 09:00:00_B_13,16.834936141967773
2023-01-03 10:00:00_B_13,17.021276473999023
2023-01-03 11:00:00_B_13,16.847946166992188
2023-01-03 12:00:00_B_13,16.833635330200195
2023-01-03 13:00:00_B_13,16.907238006591797
2023-01-03 14:00:00_B_13,17.000534057617188
2023-01-03 15:00:00_B_13,17.007431030273438
2023-01-03 16:00:00_B_13,17.677160263061523
2023-01-03 17:00:00_B_13,16.88266372680664
2023-01-03 18:00:00_B_13,16.925931930541992
2023-01-03 19:00:00_B_13,16.886314392089844
2023-01-03 20:00:00_B_13,16.894968032836914
2023-01-03 21:00:00_B_13,16.973533630371094
2023-01-03 22:00:00_B_13,16.97088623046875
2023-01-03 23:00:00_B_13,17.007747650146484
2023-01-04 00:00:00_B_13,15.932394027709961
2023-01-04 01:00:00_B_13,16.103736877441406
2023-01-04 02:00:00_B_13,16.467308044433594
2023-01-04 03:00:00_B_13,16.62042999267578
2023-01-04 04:00:00_B_13,16.59772491455078
2023-01-04 05:00:00_B_13,16.644901275634766
2023-01-04 06:00:00_B_13,16.80405044555664
2023-01-04 07:00:00_B_13,16.477035522460938
2023-01-04 08:00:00_B_13,16.809589385986328
2023-01-04 09:00:00_B_13,16.853092193603516
2023-01-04 10:00:00_B_13,17.092731475830078
2023-01-04 11:00:00_B_13,16.928991317749023
2023-01-04 12:00:00_B_13,16.805728912353516
2023-01-04 13:00:00_B_13,17.349790573120117
2023-01-04 14:00:00_B_13,16.936004638671875
2023-01-04 15:00:00_B_13,16.665578842163086
2023-01-04 16:00:00_B_13,16.72308921813965
2023-01-04 17:00:00_B_13,17.14272117614746
2023-01-04 18:00:00_B_13,17.08391571044922
2023-01-04 19:00:00_B_13,17.687274932861328
2023-01-04 21:00:00_B_13,16.43341636657715
2023-01-04 23:00:00_B_13,15.924829483032227
2023-01-05 00:00:00_B_13,17.007888793945312
2023-01-05 02:00:00_B_13,17.005529403686523
2023-01-05 03:00:00_B_13,16.409162521362305
2023-01-05 04:00:00_B_13,16.6180419921875
2023-01-05 05:00:00_B_13,16.601900100708008
2023-01-05 06:00:00_B_13,16.874853134155273
2023-01-05 07:00:00_B_13,17.037687301635742
2023-01-05 08:00:00_B_13,16.923721313476562
2023-01-05 09:00:00_B_13,16.969987869262695
2023-01-05 10:00:00_B_13,16.99272918701172
2023-01-05 11:00:00_B_13,16.883167266845703
2023-01-05 12:00:00_B_13,16.943309783935547
2023-01-05 13:00:00_B_13,16.838682174682617
2023-01-05 16:00:00_B_13,17.079965591430664
2023-01-05 17:00:00_B_13,16.82322120666504
2023-01-05 18:00:00_B_13,16.77252197265625
2023-01-05 19:00:00_B_13,16.931018829345703
2023-01-05 22:00:00_B_13,16.717296600341797
2023-01-05 23:00:00_B_13,16.692094802856445
2023-01-06 00:00:00_B_13,16.587438583374023
2023-01-06 01:00:00_B_13,16.260753631591797
2023-01-06 02:00:00_B_13,16.67713737487793
2023-01-06 03:00:00_B_13,16.62429428100586
2023-01-06 04:00:00_B_13,16.51026725769043
2023-01-06 05:00:00_B_13,16.532102584838867
2023-01-06 06:00:00_B_13,16.789478302001953
2023-01-06 08:00:00_B_13,16.78523063659668
2023-01-06 09:00:00_B_13,16.68781280517578
2023-01-06 10:00:00_B_13,16.777353286743164
2023-01-06 11:00:00_B_13,16.743858337402344
2023-01-06 12:00:00_B_13,16.72477149963379
2023-01-06 13:00:00_B_13,16.667736053466797
2023-01-06 14:00:00_B_13,16.87834930419922
2023-01-06 16:00:00_B_13,16.8365535736084
2023-01-06 17:00:00_B_13,16.753129959106445
2023-01-06 18:00:00_B_13,16.832368850708008
2023-01-06 19:00:00_B_13,16.7771053314209
2023-01-06 20:00:00_B_13,16.434240341186523
2023-01-06 21:00:00_B_13,16.224201202392578
2023-01-06 22:00:00_B_13,15.733439445495605
2023-01-06 23:00:00_B_13,15.638802528381348
2023-01-07 02:00:00_B_13,16.66552734375
2023-01-07 05:00:00_B_13,16.576812744140625
2023-01-07 09:00:00_B_13,16.879657745361328
2023-01-07 12:00:00_B_13,17.119935989379883
2023-01-07 14:00:00_B_13,16.7770938873291
2023-01-07 15:00:00_B_13,16.867856979370117
2023-01-07 19:00:00_B_13,16.804851531982422
2023-01-07 23:00:00_B_13,16.712263107299805
2023-01-01 07:00:00_B_14,17.33931241
2023-01-01 11:00:00_B_14,16.29297459
2023-01-01 17:00:00_B_14,20.47832586
2023-01-01 22:00:00_B_14,17.18983558
2023-01-02 03:00:00_B_14,15.3961136
2023-01-02 07:00:00_B_14,16.44245142
2023-01-03 01:00:00_B_14,15.8445441
2023-01-03 07:00:00_B_14,17.63826607
2023-01-03 09:00:00_B_14,15.99402093
2023-01-03 11:00:00_B_14,17.48878924
2023-01-03 15:00:00_B_14,17.18983558
2023-01-03 18:00:00_B_14,17.48878924
2023-01-03 23:00:00_B_14,18.38565022
2023-01-04 10:00:00_B_14,16.59192825
2023-01-04 11:00:00_B_14,16.29297459
2023-01-04 16:00:00_B_14,19.13303438
2023-01-04 17:00:00_B_14,16.59192825
2023-01-04 18:00:00_B_14,16.14349776
2023-01-04 19:00:00_B_14,16.44245142
2023-01-04 21:00:00_B_14,16.89088191
2023-01-05 03:00:00_B_14,15.24663677
2023-01-05 05:00:00_B_14,15.3961136
2023-01-05 06:00:00_B_14,15.8445441
2023-01-05 12:00:00_B_14,17.63826607
2023-01-05 16:00:00_B_14,18.08669656
2023-01-05 17:00:00_B_14,17.63826607
2023-01-05 22:00:00_B_14,17.48878924
2023-01-06 06:00:00_B_14,16.14349776
2023-01-06 23:00:00_B_14,16.44245142
2023-01-07 02:00:00_B_14,15.3961136
2023-01-07 12:00:00_B_14,16.59192825
2023-01-07 15:00:00_B_14,17.18983558
2023-01-01 04:00:00_B_15,16.29297459
2023-01-01 05:00:00_B_15,16.44245142
2023-01-01 09:00:00_B_15,16.74140508
2023-01-01 11:00:00_B_15,16.89088191
2023-01-01 17:00:00_B_15,16.74140508
2023-01-01 21:00:00_B_15,16.59192825
2023-01-01 23:00:00_B_15,16.59192825
2023-01-02 00:00:00_B_15,16.44245142
2023-01-02 01:00:00_B_15,16.44245142
2023-01-02 02:00:00_B_15,16.29297459
2023-01-02 09:00:00_B_15,16.89088191
2023-01-02 10:00:00_B_15,16.89088191
2023-01-02 11:00:00_B_15,16.89088191
2023-01-02 12:00:00_B_15,16.89088191
2023-01-02 16:00:00_B_15,16.89088191
2023-01-02 19:00:00_B_15,16.89088191
2023-01-02 20:00:00_B_15,16.74140508
2023-01-02 21:00:00_B_15,16.74140508
2023-01-03 01:00:00_B_15,16.59192825
2023-01-03 11:00:00_B_15,17.48878924
2023-01-03 13:00:00_B_15,17.63826607
2023-01-04 09:00:00_B_15,17.33931241
2023-01-04 16:00:00_B_15,17.63826607
2023-01-04 21:00:00_B_15,16.74140508
2023-01-05 05:00:00_B_15,16.44245142
2023-01-05 06:00:00_B_15,16.44245142
2023-01-06 02:00:00_B_15,16.44245142
2023-01-06 08:00:00_B_15,16.59192825
2023-01-06 11:00:00_B_15,16.74140508
2023-01-06 20:00:00_B_15,16.89088191
2023-01-07 02:00:00_B_15,16.44245142
2023-01-07 12:00:00_B_15,16.74140508
2023-01-01 03:00:00_B_16,31.53961136
2023-01-01 11:00:00_B_16,32.28699552
2023-01-01 13:00:00_B_16,33.1838565
2023-01-01 15:00:00_B_16,33.1838565
2023-01-02 00:00:00_B_16,31.39013453
2023-01-02 02:00:00_B_16,31.09118087
2023-01-02 17:00:00_B_16,33.1838565
2023-01-02 20:00:00_B_16,32.43647235
2023-01-03 09:00:00_B_16,33.03437967
2023-01-03 16:00:00_B_16,35.12705531
2023-01-03 22:00:00_B_16,34.23019432
2023-01-04 03:00:00_B_16,31.83856502
2023-01-04 14:00:00_B_16,35.27653214
2023-01-04 23:00:00_B_16,33.1838565
2023-01-05 02:00:00_B_16,30.7922272
2023-01-05 04:00:00_B_16,30.64275037
2023-01-05 17:00:00_B_16,34.08071749
2023-01-06 03:00:00_B_16,30.94170404
2023-01-06 09:00:00_B_16,32.28699552
2023-01-07 09:00:00_B_16,32.43647235
2023-01-01 02:00:00_B_17,38.86397608
2023-01-01 03:00:00_B_17,32.88490284
2023-01-01 05:00:00_B_17,31.98804185
2023-01-01 08:00:00_B_17,40.35874439
2023-01-01 11:00:00_B_17,44.84304933
2023-01-01 15:00:00_B_17,44.09566517
2023-01-01 19:00:00_B_17,54.85799701
2023-01-02 03:00:00_B_17,31.98804185
2023-01-02 08:00:00_B_17,42.60089686
2023-01-02 17:00:00_B_17,50.37369208
2023-01-02 18:00:00_B_17,52.01793722
2023-01-03 09:00:00_B_17,42.60089686
2023-01-03 11:00:00_B_17,48.28101644
2023-01-03 12:00:00_B_17,46.78624813
2023-01-03 19:00:00_B_17,50.9715994
2023-01-04 03:00:00_B_17,32.28699552
2023-01-04 04:00:00_B_17,30.49327354
2023-01-04 12:00:00_B_17,47.38415546
2023-01-04 22:00:00_B_17,55.90433483
2023-01-04 23:00:00_B_17,51.4200299
2023-01-05 02:00:00_B_17,39.9103139
2023-01-05 06:00:00_B_17,31.39013453
2023-01-05 07:00:00_B_17,37.36920777
