Time,Energy
2023-01-03 19:00:00_B_7,50.22421525
2023-01-04 00:00:00_B_7,50.07473842
2023-01-04 09:00:00_B_7,49.17787743
2023-01-04 13:00:00_B_7,50.22421525
2023-01-04 15:00:00_B_7,54.70852018
2023-01-04 16:00:00_B_7,51.71898356
2023-01-04 22:00:00_B_7,53.21375187
2023-01-04 23:00:00_B_7,53.66218236
2023-01-05 00:00:00_B_7,51.4200299
2023-01-05 10:00:00_B_7,49.92526158
2023-01-05 11:00:00_B_7,50.82212257
2023-01-05 12:00:00_B_7,50.37369208
2023-01-05 17:00:00_B_7,50.37369208
2023-01-05 21:00:00_B_7,53.66218236
2023-01-05 23:00:00_B_7,50.67264574
2023-01-06 09:00:00_B_7,48.87892377
2023-01-06 15:00:00_B_7,48.87892377
2023-01-01 02:00:00_B_8,28.99850523
2023-01-01 03:00:00_B_8,28.99850523
2023-01-01 06:00:00_B_8,29.29745889
2023-01-01 07:00:00_B_8,29.44693572
2023-01-01 09:00:00_B_8,29.89536622
2023-01-01 23:00:00_B_8,30.64275037
2023-01-02 13:00:00_B_8,30.04484305
2023-01-02 14:00:00_B_8,30.19431988
2023-01-02 15:00:00_B_8,30.7922272
2023-01-03 03:00:00_B_8,30.04484305
2023-01-03 08:00:00_B_8,30.19431988
2023-01-03 11:00:00_B_8,30.7922272
2023-01-03 13:00:00_B_8,30.49327354
2023-01-04 02:00:00_B_8,30.19431988
2023-01-04 07:00:00_B_8,29.74588939
2023-01-04 08:00:00_B_8,29.89536622
2023-01-04 14:00:00_B_8,32.13751868
2023-01-04 23:00:00_B_8,31.83856502
2023-01-05 09:00:00_B_8,30.04484305
2023-01-05 23:00:00_B_8,30.49327354
2023-01-06 02:00:00_B_8,29.44693572
2023-01-06 03:00:00_B_8,29.59641256
2023-01-06 10:00:00_B_8,29.29745889
2023-01-06 14:00:00_B_8,29.89536622
2023-01-06 19:00:00_B_8,30.34379671
2023-01-06 20:00:00_B_8,30.19431988
2023-01-06 23:00:00_B_8,30.7922272
2023-01-07 02:00:00_B_8,29.29745889
2023-01-07 05:00:00_B_8,29.14798206
2023-01-01 01:00:00_B_9,9.56651719
2023-01-01 08:00:00_B_9,16.74140508
2023-01-01 09:00:00_B_9,16.74140508
2023-01-01 19:00:00_B_9,16.74140508
2023-01-01 21:00:00_B_9,16.44245142
2023-01-01 22:00:00_B_9,16.59192825
2023-01-02 07:00:00_B_9,16.44245142
2023-01-02 08:00:00_B_9,16.74140508
2023-01-02 12:00:00_B_9,16.89088191
2023-01-03 01:00:00_B_9,9.56651719
2023-01-03 15:00:00_B_9,17.18983558
2023-01-03 18:00:00_B_9,17.04035874
2023-01-03 21:00:00_B_9,17.04035874
2023-01-03 23:00:00_B_9,17.48878924
2023-01-04 07:00:00_B_9,16.59192825
2023-01-04 08:00:00_B_9,16.74140508
2023-01-04 09:00:00_B_9,16.59192825
2023-01-04 11:00:00_B_9,17.18983558
2023-01-04 15:00:00_B_9,17.48878924
2023-01-05 07:00:00_B_9,16.59192825
2023-01-05 10:00:00_B_9,16.89088191
2023-01-05 12:00:00_B_9,16.89088191
2023-01-05 18:00:00_B_9,17.04035874
2023-01-06 05:00:00_B_9,8.819133034
2023-01-06 12:00:00_B_9,16.59192825
2023-01-06 13:00:00_B_9,16.59192825
2023-01-01 03:00:00_B_10,30.19431988
2023-01-01 08:00:00_B_10,30.7922272
2023-01-01 13:00:00_B_10,29.89536622
2023-01-01 20:00:00_B_10,30.64275037
2023-01-01 21:00:00_B_10,30.49327354
2023-01-03 07:00:00_B_10,30.34379671
2023-01-03 14:00:00_B_10,32.13751868
2023-01-03 20:00:00_B_10,31.39013453
2023-01-03 22:00:00_B_10,30.7922272
2023-01-03 23:00:00_B_10,30.7922272
2023-01-04 06:00:00_B_10,30.19431988
2023-01-04 11:00:00_B_10,32.13751868
2023-01-04 15:00:00_B_10,34.37967115
2023-01-04 16:00:00_B_10,33.48281016
2023-01-04 17:00:00_B_10,32.73542601
2023-01-04 21:00:00_B_10,31.98804185
2023-01-05 02:00:00_B_10,30.34379671
2023-01-05 05:00:00_B_10,30.34379671
2023-01-05 06:00:00_B_10,30.34379671
2023-01-05 09:00:00_B_10,30.94170404
2023-01-05 19:00:00_B_10,30.94170404
2023-01-05 22:00:00_B_10,30.94170404
2023-01-05 23:00:00_B_10,30.49327354
2023-01-06 11:00:00_B_10,31.39013453
2023-01-06 14:00:00_B_10,31.68908819
2023-01-06 17:00:00_B_10,31.98804185
2023-01-07 23:00:00_B_10,30.49327354
2023-01-01 02:00:00_B_11,8.22122571
2023-01-01 04:00:00_B_11,8.22122571
2023-01-01 08:00:00_B_11,15.8445441
2023-01-01 09:00:00_B_11,15.69506726
2023-01-01 11:00:00_B_11,15.69506726
2023-01-01 15:00:00_B_11,16.14349776
2023-01-01 19:00:00_B_11,15.99402093
2023-01-01 21:00:00_B_11,15.69506726
2023-01-02 04:00:00_B_11,8.22122571
2023-01-02 05:00:00_B_11,8.22122571
2023-01-02 14:00:00_B_11,16.29297459
2023-01-02 21:00:00_B_11,15.99402093
2023-01-02 22:00:00_B_11,15.99402093
2023-01-03 00:00:00_B_11,15.99402093
2023-01-03 03:00:00_B_11,8.22122571
2023-01-03 04:00:00_B_11,8.22122571
2023-01-03 09:00:00_B_11,15.99402093
2023-01-03 12:00:00_B_11,16.59192825
2023-01-03 13:00:00_B_11,16.14349776
2023-01-03 14:00:00_B_11,16.59192825
2023-01-03 18:00:00_B_11,16.14349776
2023-01-03 22:00:00_B_11,16.89088191
2023-01-03 23:00:00_B_11,17.04035874
2023-01-04 05:00:00_B_11,8.22122571
2023-01-04 07:00:00_B_11,15.69506726
2023-01-04 16:00:00_B_11,16.44245142
2023-01-04 19:00:00_B_11,16.44245142
2023-01-05 16:00:00_B_11,16.14349776
2023-01-05 17:00:00_B_11,16.29297459
2023-01-06 14:00:00_B_11,16.14349776
2023-01-06 21:00:00_B_11,15.8445441
2023-01-07 19:00:00_B_11,15.69506726
2023-01-01 05:00:00_B_12,8.370702541
2023-01-01 06:00:00_B_12,14.94768311
2023-01-01 22:00:00_B_12,15.99402093
2023-01-02 05:00:00_B_12,8.370702541
2023-01-02 06:00:00_B_12,14.94768311
2023-01-03 04:00:00_B_12,8.370702541
2023-01-03 06:00:00_B_12,14.94768311
2023-01-03 07:00:00_B_12,15.8445441
2023-01-03 14:00:00_B_12,16.44245142
2023-01-03 17:00:00_B_12,16.44245142
2023-01-03 20:00:00_B_12,16.44245142
2023-01-04 01:00:00_B_12,9.267563528
2023-01-04 12:00:00_B_12,16.44245142
2023-01-04 21:00:00_B_12,16.74140508
2023-01-05 06:00:00_B_12,15.69506726
2023-01-05 09:00:00_B_12,16.14349776
2023-01-05 12:00:00_B_12,16.14349776
2023-01-06 01:00:00_B_12,9.267563528
2023-01-06 02:00:00_B_12,8.370702541
2023-01-06 06:00:00_B_12,14.94768311
2023-01-06 11:00:00_B_12,15.99402093
2023-01-06 16:00:00_B_12,15.99402093
2023-01-06 19:00:00_B_12,15.8445441
2023-01-06 22:00:00_B_12,15.99402093
2023-01-07 02:00:00_B_12,8.370702541
2023-01-07 23:00:00_B_12,14.94768311
2023-01-01 01:00:00_B_13,16.158321380615234
2023-01-01 02:00:00_B_13,16.363679885864258
2023-01-01 03:00:00_B_13,16.385229110717773
2023-01-01 04:00:00_B_13,16.237985610961914
2023-01-01 05:00:00_B_13,16.24327850341797
2023-01-01 06:00:00_B_13,16.197641372680664
2023-01-01 07:00:00_B_13,16.407058715820312
2023-01-01 08:00:00_B_13,16.467405319213867
2023-01-01 09:00:00_B_13,16.41584587097168
2023-01-01 10:00:00_B_13,16.548072814941406
2023-01-01 11:00:00_B_13,16.571584701538086
2023-01-01 12:00:00_B_13,16.562211990356445
2023-01-01 13:00:00_B_13,16.282047271728516
2023-01-01 14:00:00_B_13,16.571773529052734
2023-01-01 15:00:00_B_13,16.578962326049805
2023-01-01 16:00:00_B_13,16.724061965942383
2023-01-01 17:00:00_B_13,16.480749130249023
2023-01-01 18:00:00_B_13,16.513362884521484
2023-01-01 19:00:00_B_13,16.47511863708496
2023-01-01 20:00:00_B_13,16.808574676513672
2023-01-01 21:00:00_B_13,16.514453887939453
2023-01-01 22:00:00_B_13,16.544029235839844
2023-01-01 23:00:00_B_13,16.265243530273438
2023-01-02 00:00:00_B_13,16.190717697143555
2023-01-02 01:00:00_B_13,16.23766326904297
2023-01-02 02:00:00_B_13,16.395925521850586
2023-01-02 03:00:00_B_13,16.398231506347656
2023-01-02 04:00:00_B_13,16.193513870239258
2023-01-02 05:00:00_B_13,16.234695434570312
2023-01-02 06:00:00_B_13,16.210649490356445
2023-01-02 07:00:00_B_13,16.342960357666016
2023-01-02 08:00:00_B_13,16.507091522216797
2023-01-02 09:00:00_B_13,16.5588436126709
2023-01-02 10:00:00_B_13,16.489213943481445
2023-01-02 11:00:00_B_13,16.490991592407227
2023-01-02 12:00:00_B_13,16.470836639404297
2023-01-02 13:00:00_B_13,16.632476806640625
2023-01-02 14:00:00_B_13,16.636892318725586
2023-01-02 15:00:00_B_13,16.539012908935547
2023-01-02 16:00:00_B_13,16.642839431762695
2023-01-02 17:00:00_B_13,16.598234176635742
2023-01-02 18:00:00_B_13,16.53784942626953
2023-01-02 19:00:00_B_13,16.49313735961914
2023-01-02 20:00:00_B_13,16.514047622680664
2023-01-02 21:00:00_B_13,16.559951782226562
2023-01-02 22:00:00_B_13,16.485015869140625
2023-01-02 23:00:00_B_13,16.67586898803711
2023-01-03 00:00:00_B_13,16.19417381286621
2023-01-03 01:00:00_B_13,16.235450744628906
2023-01-03 02:00:00_B_13,16.4642333984375
2023-01-03 03:00:00_B_13,16.359220504760742
2023-01-03 04:00:00_B_13,16.207788467407227
2023-01-03 05:00:00_B_13,16.29263687133789
2023-01-03 06:00:00_B_13,16.163330078125
2023-01-03 07:00:00_B_13,16.286563873291016
2023-01-03 08:00:00_B_13,16.465211868286133
2023-01-03 09:00:00_B_13,16.530067443847656
2023-01-03 10:00:00_B_13,16.581729888916016
2023-01-03 11:00:00_B_13,16.556533813476562
2023-01-03 12:00:00_B_13,16.576595306396484
2023-01-03 13:00:00_B_13,16.507465362548828
2023-01-03 14:00:00_B_13,16.7852840423584
2023-01-03 15:00:00_B_13,16.77799415588379
2023-01-03 16:00:00_B_13,16.764814376831055
2023-01-03 17:00:00_B_13,16.05162811279297
2023-01-03 18:00:00_B_13,16.412630081176758
2023-01-03 19:00:00_B_13,16.50889778137207
2023-01-03 20:00:00_B_13,16.618473052978516
2023-01-03 21:00:00_B_13,16.752056121826172
2023-01-03 22:00:00_B_13,16.61477279663086
2023-01-03 23:00:00_B_13,16.550586700439453
2023-01-04 00:00:00_B_13,16.674381256103516
2023-01-04 01:00:00_B_13,15.79942798614502
2023-01-04 02:00:00_B_13,16.07073211669922
2023-01-04 03:00:00_B_13,16.241552352905273
2023-01-04 04:00:00_B_13,16.422504425048828
2023-01-04 05:00:00_B_13,16.453222274780273
2023-01-04 06:00:00_B_13,16.583669662475586
2023-01-04 07:00:00_B_13,15.90758991241455
2023-01-04 08:00:00_B_13,16.45887565612793
2023-01-04 09:00:00_B_13,16.403240203857422
2023-01-04 10:00:00_B_13,16.44972801208496
2023-01-04 11:00:00_B_13,16.539936065673828
2023-01-04 12:00:00_B_13,16.78058624267578
2023-01-04 13:00:00_B_13,16.24161720275879
2023-01-04 14:00:00_B_13,16.80245590209961
2023-01-04 15:00:00_B_13,16.21185874938965
2023-01-04 16:00:00_B_13,16.429248809814453
2023-01-04 17:00:00_B_13,16.157297134399414
2023-01-04 18:00:00_B_13,16.801708221435547
2023-01-04 19:00:00_B_13,16.654497146606445
2023-01-04 21:00:00_B_13,16.434635162353516
2023-01-04 23:00:00_B_13,15.835794448852539
2023-01-05 00:00:00_B_13,15.779664993286133
2023-01-05 02:00:00_B_13,16.571035385131836
2023-01-05 03:00:00_B_13,15.97249698638916
2023-01-05 04:00:00_B_13,16.180110931396484
2023-01-05 05:00:00_B_13,16.22879409790039
2023-01-05 06:00:00_B_13,16.30872344970703
2023-01-05 07:00:00_B_13,16.602401733398438
2023-01-05 08:00:00_B_13,16.683603286743164
2023-01-05 09:00:00_B_13,16.70003890991211
2023-01-05 10:00:00_B_13,16.62330436706543
2023-01-05 11:00:00_B_13,16.68219566345215
2023-01-05 12:00:00_B_13,16.597183227539062
2023-01-05 13:00:00_B_13,16.539268493652344
2023-01-05 16:00:00_B_13,16.511232376098633
2023-01-05 17:00:00_B_13,16.491029739379883
2023-01-05 18:00:00_B_13,16.407480239868164
2023-01-05 19:00:00_B_13,16.461231231689453
2023-01-05 22:00:00_B_13,16.305091857910156
2023-01-05 23:00:00_B_13,16.314023971557617
2023-01-06 00:00:00_B_13,16.094755172729492
2023-01-06 01:00:00_B_13,15.9808349609375
2023-01-06 02:00:00_B_13,16.326635360717773
2023-01-06 03:00:00_B_13,16.319786071777344
2023-01-06 04:00:00_B_13,16.176111221313477
2023-01-06 05:00:00_B_13,16.180583953857422
2023-01-06 06:00:00_B_13,16.217239379882812
2023-01-06 08:00:00_B_13,16.528606414794922
2023-01-06 09:00:00_B_13,16.484981536865234
2023-01-06 10:00:00_B_13,16.543020248413086
2023-01-06 11:00:00_B_13,16.644330978393555
2023-01-06 12:00:00_B_13,16.614721298217773
2023-01-06 13:00:00_B_13,16.51805305480957
2023-01-06 14:00:00_B_13,16.65622329711914
2023-01-06 16:00:00_B_13,16.573720932006836
2023-01-06 17:00:00_B_13,16.329818725585938
2023-01-06 18:00:00_B_13,16.596900939941406
2023-01-06 19:00:00_B_13,16.327409744262695
2023-01-06 20:00:00_B_13,16.56380271911621
2023-01-06 21:00:00_B_13,15.846959114074707
2023-01-06 22:00:00_B_13,16.005613327026367
2023-01-06 23:00:00_B_13,15.912388801574707
2023-01-07 02:00:00_B_13,16.358753204345703
2023-01-07 05:00:00_B_13,16.135257720947266
2023-01-07 09:00:00_B_13,16.479734420776367
2023-01-07 12:00:00_B_13,16.579282760620117
2023-01-07 14:00:00_B_13,16.50691795349121
2023-01-07 15:00:00_B_13,16.481746673583984
2023-01-07 19:00:00_B_13,16.300941467285156
2023-01-07 23:00:00_B_13,16.238725662231445
2023-01-01 07:00:00_B_14,17.63826607
2023-01-01 11:00:00_B_14,16.44245142
2023-01-01 17:00:00_B_14,20.47832586
2023-01-01 22:00:00_B_14,17.18983558
2023-01-02 03:00:00_B_14,15.54559043
2023-01-02 07:00:00_B_14,16.44245142
2023-01-03 01:00:00_B_14,15.99402093
2023-01-03 07:00:00_B_14,17.33931241
2023-01-03 09:00:00_B_14,15.99402093
2023-01-03 11:00:00_B_14,17.48878924
2023-01-03 15:00:00_B_14,17.04035874
2023-01-03 18:00:00_B_14,17.48878924
2023-01-03 23:00:00_B_14,18.23617339
2023-01-04 10:00:00_B_14,16.59192825
2023-01-04 11:00:00_B_14,16.14349776
2023-01-04 16:00:00_B_14,19.28251121
2023-01-04 17:00:00_B_14,16.59192825
2023-01-04 18:00:00_B_14,15.99402093
2023-01-04 19:00:00_B_14,16.59192825
2023-01-04 21:00:00_B_14,16.89088191
2023-01-05 03:00:00_B_14,15.54559043
2023-01-05 05:00:00_B_14,15.54559043
2023-01-05 06:00:00_B_14,15.69506726
2023-01-05 12:00:00_B_14,17.48878924
2023-01-05 16:00:00_B_14,18.38565022
2023-01-05 17:00:00_B_14,17.48878924
2023-01-05 22:00:00_B_14,17.63826607
2023-01-06 06:00:00_B_14,15.8445441
2023-01-06 23:00:00_B_14,16.29297459
2023-01-07 02:00:00_B_14,15.3961136
2023-01-07 12:00:00_B_14,16.44245142
2023-01-07 15:00:00_B_14,16.89088191
2023-01-01 04:00:00_B_15,16.29297459
2023-01-01 05:00:00_B_15,16.44245142
2023-01-01 09:00:00_B_15,16.74140508
2023-01-01 11:00:00_B_15,16.89088191
2023-01-01 17:00:00_B_15,16.74140508
2023-01-01 21:00:00_B_15,16.59192825
2023-01-01 23:00:00_B_15,16.44245142
2023-01-02 00:00:00_B_15,16.44245142
2023-01-02 01:00:00_B_15,16.44245142
2023-01-02 02:00:00_B_15,16.29297459
2023-01-02 09:00:00_B_15,16.89088191
2023-01-02 10:00:00_B_15,16.74140508
2023-01-02 11:00:00_B_15,16.74140508
2023-01-02 12:00:00_B_15,16.89088191
2023-01-02 16:00:00_B_15,16.89088191
2023-01-02 19:00:00_B_15,16.89088191
2023-01-02 20:00:00_B_15,16.74140508
2023-01-02 21:00:00_B_15,16.74140508
2023-01-03 01:00:00_B_15,16.74140508
2023-01-03 11:00:00_B_15,17.18983558
2023-01-03 13:00:00_B_15,17.48878924
2023-01-04 09:00:00_B_15,17.04035874
2023-01-04 16:00:00_B_15,17.48878924
2023-01-04 21:00:00_B_15,16.59192825
2023-01-05 05:00:00_B_15,16.44245142
2023-01-05 06:00:00_B_15,16.44245142
2023-01-06 02:00:00_B_15,16.44245142
2023-01-06 08:00:00_B_15,16.74140508
2023-01-06 11:00:00_B_15,16.74140508
2023-01-06 20:00:00_B_15,16.89088191
2023-01-07 02:00:00_B_15,16.44245142
2023-01-07 12:00:00_B_15,16.74140508
2023-01-01 03:00:00_B_16,31.68908819
2023-01-01 11:00:00_B_16,31.83856502
2023-01-01 13:00:00_B_16,33.1838565
2023-01-01 15:00:00_B_16,33.1838565
2023-01-02 00:00:00_B_16,31.83856502
2023-01-02 02:00:00_B_16,30.94170404
2023-01-02 17:00:00_B_16,33.03437967
2023-01-02 20:00:00_B_16,32.58594918
2023-01-03 09:00:00_B_16,33.03437967
2023-01-03 16:00:00_B_16,35.12705531
2023-01-03 22:00:00_B_16,34.23019432
2023-01-04 03:00:00_B_16,31.83856502
2023-01-04 14:00:00_B_16,35.27653214
2023-01-04 23:00:00_B_16,33.48281016
2023-01-05 02:00:00_B_16,30.94170404
2023-01-05 04:00:00_B_16,30.64275037
2023-01-05 17:00:00_B_16,33.78176383
2023-01-06 03:00:00_B_16,30.7922272
2023-01-06 09:00:00_B_16,32.13751868
2023-01-07 09:00:00_B_16,32.43647235
2023-01-01 02:00:00_B_17,39.31240658
2023-01-01 03:00:00_B_17,32.88490284
2023-01-01 05:00:00_B_17,31.98804185
2023-01-01 08:00:00_B_17,40.95665172
2023-01-01 11:00:00_B_17,44.6935725
2023-01-01 15:00:00_B_17,44.6935725
2023-01-01 19:00:00_B_17,53.21375187
2023-01-02 03:00:00_B_17,31.98804185
2023-01-02 08:00:00_B_17,42.75037369
2023-01-02 17:00:00_B_17,50.9715994
2023-01-02 18:00:00_B_17,52.01793722
2023-01-03 09:00:00_B_17,42.75037369
2023-01-03 11:00:00_B_17,49.47683109
2023-01-03 12:00:00_B_17,47.38415546
2023-01-03 19:00:00_B_17,50.37369208
2023-01-04 03:00:00_B_17,32.28699552
2023-01-04 04:00:00_B_17,30.49327354
2023-01-04 12:00:00_B_17,48.5799701
2023-01-04 22:00:00_B_17,56.50224215
2023-01-04 23:00:00_B_17,52.31689088
2023-01-05 02:00:00_B_17,39.31240658
2023-01-05 06:00:00_B_17,31.39013453
2023-01-05 07:00:00_B_17,37.36920777
